"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 04 10:10:08 UTC 2026","Mon May 04 10:10:11 UTC 2026","2496","","DELETE /api/v1/users/delete/:id","","Delete returns 204 with empty body","","Delete returns 204 with empty body",""
"passed","Mon May 04 10:09:56 UTC 2026","Mon May 04 10:09:58 UTC 2026","2293","","POST /api/v1/users/create","","Create user with invalid employment status enum returns 400 VALIDATION_ERROR","","Create user with invalid employment status enum returns 400 VALIDATION_ERROR",""
"passed","Mon May 04 10:13:36 UTC 2026","Mon May 04 10:13:37 UTC 2026","641","","Mail API — /api/v1/mail/*","","Messages list does not contain html_body field","","Messages list does not contain html_body field",""
"passed","Mon May 04 10:10:42 UTC 2026","Mon May 04 10:10:45 UTC 2026","2231","","GET /api/v1/users/list","","Users list has Cache-Control no-store header","","Users list has Cache-Control no-store header",""
"passed","Mon May 04 10:13:41 UTC 2026","Mon May 04 10:13:41 UTC 2026","630","","Mail API — /api/v1/mail/*","","Sent message appears in GET messages list","","Sent message appears in GET messages list",""
"passed","Mon May 04 10:13:33 UTC 2026","Mon May 04 10:13:34 UTC 2026","429","","Mail API — /api/v1/mail/*","","Create duplicate mailbox local_part and domain returns 409 ADDRESS_TAKEN","","Create duplicate mailbox local_part and domain returns 409 ADDRESS_TAKEN",""
"passed","Mon May 04 10:09:32 UTC 2026","Mon May 04 10:09:35 UTC 2026","2580","","POST /api/v1/users/create","","Create user with valid theme returns 201","","Create user with valid theme returns 201",""
"passed","Mon May 04 10:10:19 UTC 2026","Mon May 04 10:10:21 UTC 2026","2711","","DELETE /api/v1/users/delete/:id","","Delete same user twice — second delete returns 404","","Delete same user twice — second delete returns 404",""
"passed","Mon May 04 10:10:45 UTC 2026","Mon May 04 10:10:58 UTC 2026","13568","","POST /api/v1/login","","Login with valid credentials returns 200 and token","","Login with valid credentials returns 200 and token",""
"passed","Mon May 04 10:13:39 UTC 2026","Mon May 04 10:13:40 UTC 2026","848","","Mail API — /api/v1/mail/*","","Cross-mailbox message access returns 404 MESSAGE_NOT_FOUND","","Cross-mailbox message access returns 404 MESSAGE_NOT_FOUND",""
"passed","Mon May 04 10:13:23 UTC 2026","Mon May 04 10:13:26 UTC 2026","2815","","POST /api/v1/users/logout/:id","","Double logout — second attempt returns 401 INVALID_TOKEN","","Double logout — second attempt returns 401 INVALID_TOKEN",""
"passed","Mon May 04 10:14:34 UTC 2026","Mon May 04 10:14:37 UTC 2026","2216","","HEAD /api/v1/users/exists/:id","","Check exists with malformed ID returns 404 with X-User-Exists false","","Check exists with malformed ID returns 404 with X-User-Exists false",""
"passed","Mon May 04 10:10:40 UTC 2026","Mon May 04 10:10:42 UTC 2026","2217","","GET /api/v1/users/list","","Users list response does not contain access_token or password","","Users list response does not contain access_token or password",""
"passed","Mon May 04 10:09:16 UTC 2026","Mon May 04 10:09:19 UTC 2026","2274","","POST /api/v1/users/create","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Mon May 04 10:13:32 UTC 2026","Mon May 04 10:13:33 UTC 2026","214","","Mail API — /api/v1/mail/*","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Mon May 04 10:10:16 UTC 2026","Mon May 04 10:10:19 UTC 2026","2806","","DELETE /api/v1/users/delete/:id","","Delete with another user token returns 401 INVALID_TOKEN","","Delete with another user token returns 401 INVALID_TOKEN",""
"passed","Mon May 04 10:14:22 UTC 2026","Mon May 04 10:14:25 UTC 2026","2726","","PUT /api/v1/users/update/:id","","PUT update after logout returns 401 INVALID_TOKEN","","PUT update after logout returns 401 INVALID_TOKEN",""
"passed","Mon May 04 10:09:30 UTC 2026","Mon May 04 10:09:32 UTC 2026","2280","","POST /api/v1/users/create","","Create user with valid theme returns 201","","Create user with valid theme returns 201",""
"passed","Mon May 04 10:09:49 UTC 2026","Mon May 04 10:09:51 UTC 2026","2305","","POST /api/v1/users/create","","Create user missing profile.first_name returns 400 VALIDATION_ERROR","","Create user missing profile.first_name returns 400 VALIDATION_ERROR",""
"passed","Mon May 04 10:09:51 UTC 2026","Mon May 04 10:09:54 UTC 2026","2270","","POST /api/v1/users/create","","Create user with first_name shorter than 2 chars returns 400 VALIDATION_ERROR","","Create user with first_name shorter than 2 chars returns 400 VALIDATION_ERROR",""
"passed","Mon May 04 10:11:53 UTC 2026","Mon May 04 10:12:06 UTC 2026","13246","","POST /api/v1/login","","Login with non-existent email returns 401 INVALID_CREDENTIALS","","Login with non-existent email returns 401 INVALID_CREDENTIALS",""
"passed","Mon May 04 10:14:32 UTC 2026","Mon May 04 10:14:34 UTC 2026","2214","","HEAD /api/v1/users/exists/:id","","GET alias for exists with non-existent user returns 404","","GET alias for exists with non-existent user returns 404",""
"passed","Mon May 04 10:13:34 UTC 2026","Mon May 04 10:13:34 UTC 2026","224","","Mail API — /api/v1/mail/*","","Create mailbox with local_part shorter than 3 chars returns 400 INVALID_LOCAL_PART","","Create mailbox with local_part shorter than 3 chars returns 400 INVALID_LOCAL_PART",""
"passed","Mon May 04 10:10:05 UTC 2026","Mon May 04 10:10:08 UTC 2026","2748","","DELETE /api/v1/users/delete/:id","","Delete user with valid token returns 204 and subsequent GET returns 404","","Delete user with valid token returns 204 and subsequent GET returns 404",""
"passed","Mon May 04 10:09:21 UTC 2026","Mon May 04 10:09:23 UTC 2026","2294","","POST /api/v1/users/create","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Mon May 04 10:10:33 UTC 2026","Mon May 04 10:10:36 UTC 2026","2220","","GET /api/v1/users/list","","Get users list returns 200 with pagination fields","","Get users list returns 200 with pagination fields",""
"passed","Mon May 04 10:13:31 UTC 2026","Mon May 04 10:13:32 UTC 2026","222","","Mail API — /api/v1/mail/*","","Create mailbox with empty body returns 201 with all required fields","","Create mailbox with empty body returns 201 with all required fields",""
"passed","Mon May 04 10:08:45 UTC 2026","Mon May 04 10:08:48 UTC 2026","2321","","POST /api/v1/users/create","","Create user with minimal required fields returns 201 with token","","Create user with minimal required fields returns 201 with token",""
"passed","Mon May 04 10:10:03 UTC 2026","Mon May 04 10:10:05 UTC 2026","2298","","POST /api/v1/users/create","","VALIDATION_ERROR response contains error details","","VALIDATION_ERROR response contains error details",""
"passed","Mon May 04 10:09:09 UTC 2026","Mon May 04 10:09:12 UTC 2026","2275","","POST /api/v1/users/create","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Mon May 04 10:14:17 UTC 2026","Mon May 04 10:14:20 UTC 2026","2526","","PUT /api/v1/users/update/:id","","PUT update non-existent user with another user token returns 401 INVALID_TOKEN","","PUT update non-existent user with another user token returns 401 INVALID_TOKEN",""
"passed","Mon May 04 10:08:52 UTC 2026","Mon May 04 10:08:55 UTC 2026","2280","","POST /api/v1/users/create","","access_token format matches usr_{timestamp}_{hex} pattern","","access_token format matches usr_{timestamp}_{hex} pattern",""
"passed","Mon May 04 10:13:33 UTC 2026","Mon May 04 10:13:33 UTC 2026","219","","Mail API — /api/v1/mail/*","","Create mailbox with local_part at minimum boundary 3 chars returns 201","","Create mailbox with local_part at minimum boundary 3 chars returns 201",""
"passed","Mon May 04 10:10:36 UTC 2026","Mon May 04 10:10:38 UTC 2026","2223","","GET /api/v1/users/list","","Get users list with per_page 10 returns at most 10 results","","Get users list with per_page 10 returns at most 10 results",""
"passed","Mon May 04 10:12:33 UTC 2026","Mon May 04 10:12:46 UTC 2026","13217","","POST /api/v1/login","","Login with empty body returns 400 VALIDATION_ERROR","","Login with empty body returns 400 VALIDATION_ERROR",""
"passed","Mon May 04 10:13:32 UTC 2026","Mon May 04 10:13:32 UTC 2026","211","","Mail API — /api/v1/mail/*","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Mon May 04 10:13:33 UTC 2026","Mon May 04 10:13:33 UTC 2026","216","","Mail API — /api/v1/mail/*","","Create mailbox with local_part at maximum boundary 30 chars returns 201","","Create mailbox with local_part at maximum boundary 30 chars returns 201",""
"passed","Mon May 04 10:13:54 UTC 2026","Mon May 04 10:13:59 UTC 2026","4212","","PATCH /api/v1/users/patch/:id","","Patch with empty body returns 200 with no changes","","Patch with empty body returns 200 with no changes",""
"passed","Mon May 04 10:09:25 UTC 2026","Mon May 04 10:09:28 UTC 2026","2277","","POST /api/v1/users/create","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Mon May 04 10:14:25 UTC 2026","Mon May 04 10:14:28 UTC 2026","2536","","HEAD /api/v1/users/exists/:id","","HEAD existing user returns 200 with X-User-Exists true","","HEAD existing user returns 200 with X-User-Exists true",""
"passed","Mon May 04 10:13:34 UTC 2026","Mon May 04 10:13:34 UTC 2026","211","","Mail API — /api/v1/mail/*","","Create mailbox with invalid domain returns 400 INVALID_DOMAIN","","Create mailbox with invalid domain returns 400 INVALID_DOMAIN",""
"passed","Mon May 04 10:14:30 UTC 2026","Mon May 04 10:14:32 UTC 2026","2485","","HEAD /api/v1/users/exists/:id","","GET alias for exists with existing user returns 200 with X-User-Exists true","","GET alias for exists with existing user returns 200 with X-User-Exists true",""
"passed","Mon May 04 10:14:04 UTC 2026","Mon May 04 10:14:07 UTC 2026","2733","","PATCH /api/v1/users/patch/:id","","Patch after logout returns 401 INVALID_TOKEN","","Patch after logout returns 401 INVALID_TOKEN",""
"passed","Mon May 04 10:11:12 UTC 2026","Mon May 04 10:11:25 UTC 2026","13791","","POST /api/v1/login","","Login invalidates previous token — old token returns 401 on PATCH","","Login invalidates previous token — old token returns 401 on PATCH",""
"passed","Mon May 04 10:14:07 UTC 2026","Mon May 04 10:14:09 UTC 2026","2550","","PUT /api/v1/users/update/:id","","Full update user with valid token returns 200","","Full update user with valid token returns 200",""
"passed","Mon May 04 10:08:48 UTC 2026","Mon May 04 10:08:50 UTC 2026","2284","","POST /api/v1/users/create","","Create user with all optional fields returns 201","","Create user with all optional fields returns 201",""
"passed","Mon May 04 10:14:09 UTC 2026","Mon May 04 10:14:12 UTC 2026","2710","","PUT /api/v1/users/update/:id","","PUT update persists changed email in subsequent GET","","PUT update persists changed email in subsequent GET",""
"passed","Mon May 04 10:13:26 UTC 2026","Mon May 04 10:13:28 UTC 2026","2545","","POST /api/v1/users/logout/:id","","Logout with no auth header returns 401 MISSING_TOKEN","","Logout with no auth header returns 401 MISSING_TOKEN",""
"passed","Mon May 04 10:13:36 UTC 2026","Mon May 04 10:13:36 UTC 2026","476","","Mail API — /api/v1/mail/*","","Get messages for new mailbox returns 200 with count 0","","Get messages for new mailbox returns 200 with count 0",""
"passed","Mon May 04 10:10:11 UTC 2026","Mon May 04 10:10:13 UTC 2026","2773","","DELETE /api/v1/users/delete/:id","","Delete with no Authorization header returns 401 MISSING_TOKEN","","Delete with no Authorization header returns 401 MISSING_TOKEN",""
"passed","Mon May 04 10:10:58 UTC 2026","Mon May 04 10:11:12 UTC 2026","13534","","POST /api/v1/login","","Login response contains all required fields","","Login response contains all required fields",""
"passed","Mon May 04 10:10:01 UTC 2026","Mon May 04 10:10:03 UTC 2026","2287","","POST /api/v1/users/create","","Create user with bio longer than 500 chars returns 400 VALIDATION_ERROR","","Create user with bio longer than 500 chars returns 400 VALIDATION_ERROR",""
"passed","Mon May 04 10:13:20 UTC 2026","Mon May 04 10:13:23 UTC 2026","2729","","POST /api/v1/users/logout/:id","","Logout revoked token — DELETE also returns 401","","Logout revoked token — DELETE also returns 401",""
"passed","Mon May 04 10:08:50 UTC 2026","Mon May 04 10:08:52 UTC 2026","2296","","POST /api/v1/users/create","","Response body never contains password field","","Response body never contains password field",""
"passed","Mon May 04 10:09:40 UTC 2026","Mon May 04 10:09:42 UTC 2026","2313","","POST /api/v1/users/create","","Create user with invalid email returns 400 VALIDATION_ERROR","","Create user with invalid email returns 400 VALIDATION_ERROR",""
"passed","Mon May 04 10:12:59 UTC 2026","Mon May 04 10:13:12 UTC 2026","13270","","POST /api/v1/login","","Login X-Request-ID is echoed in response header","","Login X-Request-ID is echoed in response header",""
"passed","Mon May 04 10:09:45 UTC 2026","Mon May 04 10:09:47 UTC 2026","2277","","POST /api/v1/users/create","","Create user with username shorter than 3 chars returns 400 VALIDATION_ERROR","","Create user with username shorter than 3 chars returns 400 VALIDATION_ERROR",""
"passed","Mon May 04 10:13:37 UTC 2026","Mon May 04 10:13:38 UTC 2026","214","","Mail API — /api/v1/mail/*","","Get messages for non-existent mailbox returns 404 MAILBOX_NOT_FOUND","","Get messages for non-existent mailbox returns 404 MAILBOX_NOT_FOUND",""
"passed","Mon May 04 10:09:58 UTC 2026","Mon May 04 10:10:01 UTC 2026","2288","","POST /api/v1/users/create","","Create user with invalid theme enum returns 400 VALIDATION_ERROR","","Create user with invalid theme enum returns 400 VALIDATION_ERROR",""
"passed","Mon May 04 10:09:47 UTC 2026","Mon May 04 10:09:49 UTC 2026","2285","","POST /api/v1/users/create","","Create user with username longer than 30 chars returns 400 VALIDATION_ERROR","","Create user with username longer than 30 chars returns 400 VALIDATION_ERROR",""
"passed","Mon May 04 10:09:35 UTC 2026","Mon May 04 10:09:37 UTC 2026","2570","","POST /api/v1/users/create","","Create user with duplicate email returns 409 DUPLICATE_USER","","Create user with duplicate email returns 409 DUPLICATE_USER",""
"passed","Mon May 04 10:13:41 UTC 2026","Mon May 04 10:13:42 UTC 2026","641","","Mail API — /api/v1/mail/*","","Sent message is retrievable via GET messages ID","","Sent message is retrievable via GET messages ID",""
"passed","Mon May 04 10:10:33 UTC 2026","Mon May 04 10:10:33 UTC 2026","212","","GET /api/v1/health","","Health response includes X-Request-ID header auto-generated","","Health response includes X-Request-ID header auto-generated",""
"passed","Mon May 04 10:09:42 UTC 2026","Mon May 04 10:09:45 UTC 2026","2276","","POST /api/v1/users/create","","Create user with password shorter than 8 chars returns 400 VALIDATION_ERROR","","Create user with password shorter than 8 chars returns 400 VALIDATION_ERROR",""
"passed","Mon May 04 10:10:33 UTC 2026","Mon May 04 10:10:33 UTC 2026","208","","GET /api/v1/health","","Health response echoes provided X-Request-ID header","","Health response echoes provided X-Request-ID header",""
"passed","Mon May 04 10:12:06 UTC 2026","Mon May 04 10:12:19 UTC 2026","13265","","POST /api/v1/login","","Login with invalid email format returns 400 VALIDATION_ERROR","","Login with invalid email format returns 400 VALIDATION_ERROR",""
"passed","Mon May 04 10:13:35 UTC 2026","Mon May 04 10:13:35 UTC 2026","213","","Mail API — /api/v1/mail/*","","Get mailbox with non-existent token returns 404 MAILBOX_NOT_FOUND","","Get mailbox with non-existent token returns 404 MAILBOX_NOT_FOUND",""
"passed","Mon May 04 10:14:20 UTC 2026","Mon May 04 10:14:22 UTC 2026","2504","","PUT /api/v1/users/update/:id","","PUT update with invalid email returns 400 VALIDATION_ERROR","","PUT update with invalid email returns 400 VALIDATION_ERROR",""
"passed","Mon May 04 10:09:37 UTC 2026","Mon May 04 10:09:40 UTC 2026","2558","","POST /api/v1/users/create","","Create user with duplicate username returns 409 DUPLICATE_USER","","Create user with duplicate username returns 409 DUPLICATE_USER",""
"passed","Mon May 04 10:13:15 UTC 2026","Mon May 04 10:13:18 UTC 2026","2821","","POST /api/v1/users/logout/:id","","Logout revoked token — PATCH returns 401","","Logout revoked token — PATCH returns 401",""
"passed","Mon May 04 10:09:54 UTC 2026","Mon May 04 10:09:56 UTC 2026","2331","","POST /api/v1/users/create","","Create user with invalid gender enum returns 400 VALIDATION_ERROR","","Create user with invalid gender enum returns 400 VALIDATION_ERROR",""
"passed","Mon May 04 10:08:55 UTC 2026","Mon May 04 10:08:57 UTC 2026","2269","","POST /api/v1/users/create","","Create user metadata fields are correct on creation","","Create user metadata fields are correct on creation",""
"passed","Mon May 04 10:10:31 UTC 2026","Mon May 04 10:10:33 UTC 2026","2217","","GET /api/v1/users/get/:id","","Get user with malformed ID returns 404 USER_NOT_FOUND","","Get user with malformed ID returns 404 USER_NOT_FOUND",""
"passed","Mon May 04 10:13:34 UTC 2026","Mon May 04 10:13:35 UTC 2026","211","","Mail API — /api/v1/mail/*","","Create mailbox with uppercase in local_part returns 400 INVALID_LOCAL_PART","","Create mailbox with uppercase in local_part returns 400 INVALID_LOCAL_PART",""
"passed","Mon May 04 10:13:32 UTC 2026","Mon May 04 10:13:32 UTC 2026","214","","Mail API — /api/v1/mail/*","","Create mailbox with custom local_part returns 201 with matching email","","Create mailbox with custom local_part returns 201 with matching email",""
"passed","Mon May 04 10:14:12 UTC 2026","Mon May 04 10:14:14 UTC 2026","2487","","PUT /api/v1/users/update/:id","","PUT update with no Authorization header returns 401 MISSING_TOKEN","","PUT update with no Authorization header returns 401 MISSING_TOKEN",""
"passed","Mon May 04 10:13:44 UTC 2026","Mon May 04 10:13:45 UTC 2026","644","","Mail API — /api/v1/mail/*","","Delete mailbox — GET messages also returns 404","","Delete mailbox — GET messages also returns 404",""
"passed","Mon May 04 10:13:42 UTC 2026","Mon May 04 10:13:43 UTC 2026","419","","Mail API — /api/v1/mail/*","","Send message missing required field subject returns 400 VALIDATION_ERROR","","Send message missing required field subject returns 400 VALIDATION_ERROR",""
"passed","Mon May 04 10:10:13 UTC 2026","Mon May 04 10:10:16 UTC 2026","2539","","DELETE /api/v1/users/delete/:id","","Delete non-existent user with another user token returns 401 INVALID_TOKEN","","Delete non-existent user with another user token returns 401 INVALID_TOKEN",""
"passed","Mon May 04 10:11:39 UTC 2026","Mon May 04 10:11:53 UTC 2026","13537","","POST /api/v1/login","","Login with wrong password returns 401 INVALID_CREDENTIALS","","Login with wrong password returns 401 INVALID_CREDENTIALS",""
"passed","Mon May 04 10:12:19 UTC 2026","Mon May 04 10:12:33 UTC 2026","13243","","POST /api/v1/login","","Login with password shorter than 8 chars returns 400 VALIDATION_ERROR","","Login with password shorter than 8 chars returns 400 VALIDATION_ERROR",""
"passed","Mon May 04 10:10:28 UTC 2026","Mon May 04 10:10:31 UTC 2026","2219","","GET /api/v1/users/get/:id","","Get user with malformed ID returns 404 USER_NOT_FOUND","","Get user with malformed ID returns 404 USER_NOT_FOUND",""
"passed","Mon May 04 10:10:33 UTC 2026","Mon May 04 10:10:33 UTC 2026","218","","GET /api/v1/health","","Health endpoint returns 200 with status ok and timestamp","","Health endpoint returns 200 with status ok and timestamp",""
"passed","Mon May 04 10:13:40 UTC 2026","Mon May 04 10:13:41 UTC 2026","429","","Mail API — /api/v1/mail/*","","Send message without html_body returns 201","","Send message without html_body returns 201",""
"passed","Mon May 04 10:14:01 UTC 2026","Mon May 04 10:14:04 UTC 2026","2767","","PATCH /api/v1/users/patch/:id","","Patch with another user token returns 401 INVALID_TOKEN","","Patch with another user token returns 401 INVALID_TOKEN",""
"passed","Mon May 04 10:13:49 UTC 2026","Mon May 04 10:13:52 UTC 2026","2499","","PATCH /api/v1/users/patch/:id","","Patch only email — other fields remain unchanged","","Patch only email — other fields remain unchanged",""
"passed","Mon May 04 10:13:39 UTC 2026","Mon May 04 10:13:39 UTC 2026","213","","Mail API — /api/v1/mail/*","","Get message with non-existent mailbox token returns 404 MAILBOX_NOT_FOUND","","Get message with non-existent mailbox token returns 404 MAILBOX_NOT_FOUND",""
"passed","Mon May 04 10:09:14 UTC 2026","Mon May 04 10:09:16 UTC 2026","2279","","POST /api/v1/users/create","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Mon May 04 10:13:32 UTC 2026","Mon May 04 10:13:32 UTC 2026","211","","Mail API — /api/v1/mail/*","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Mon May 04 10:11:25 UTC 2026","Mon May 04 10:11:39 UTC 2026","13763","","POST /api/v1/login","","Login after logout succeeds and issues new token","","Login after logout succeeds and issues new token",""
"passed","Mon May 04 10:13:37 UTC 2026","Mon May 04 10:13:37 UTC 2026","638","","Mail API — /api/v1/mail/*","","After sending message count is 1","","After sending message count is 1",""
"passed","Mon May 04 10:09:01 UTC 2026","Mon May 04 10:09:04 UTC 2026","2279","","POST /api/v1/users/create","","Create user with empty interests array returns 201","","Create user with empty interests array returns 201",""
"passed","Mon May 04 10:13:42 UTC 2026","Mon May 04 10:13:42 UTC 2026","426","","Mail API — /api/v1/mail/*","","Send message missing required field from returns 400 VALIDATION_ERROR","","Send message missing required field from returns 400 VALIDATION_ERROR",""
"passed","Mon May 04 10:12:46 UTC 2026","Mon May 04 10:12:59 UTC 2026","13250","","POST /api/v1/login","","Login error response contains request_id in body","","Login error response contains request_id in body",""
"passed","Mon May 04 10:08:59 UTC 2026","Mon May 04 10:09:01 UTC 2026","2310","","POST /api/v1/users/create","","Create user with username at maximum length 30 chars returns 201","","Create user with username at maximum length 30 chars returns 201",""
"passed","Mon May 04 10:13:38 UTC 2026","Mon May 04 10:13:38 UTC 2026","640","","Mail API — /api/v1/mail/*","","Get message by ID returns 200 with full body and html_body","","Get message by ID returns 200 with full body and html_body",""
"passed","Mon May 04 10:09:04 UTC 2026","Mon May 04 10:09:06 UTC 2026","2302","","POST /api/v1/users/create","","Create user with multiple interests returns 201","","Create user with multiple interests returns 201",""
"passed","Mon May 04 10:13:52 UTC 2026","Mon May 04 10:13:54 UTC 2026","2570","","PATCH /api/v1/users/patch/:id","","Patch only username returns 200","","Patch only username returns 200",""
"passed","Mon May 04 10:13:38 UTC 2026","Mon May 04 10:13:39 UTC 2026","430","","Mail API — /api/v1/mail/*","","Get message with non-existent message ID returns 404 MESSAGE_NOT_FOUND","","Get message with non-existent message ID returns 404 MESSAGE_NOT_FOUND",""
"passed","Mon May 04 10:10:21 UTC 2026","Mon May 04 10:10:24 UTC 2026","2492","","GET /api/v1/users/get/:id","","Get user by ID returns 200 with expected fields","","Get user by ID returns 200 with expected fields",""
"passed","Mon May 04 10:13:45 UTC 2026","Mon May 04 10:13:46 UTC 2026","854","","Mail API — /api/v1/mail/*","","Delete mailbox with messages — message retrieval also returns 404","","Delete mailbox with messages — message retrieval also returns 404",""
"passed","Mon May 04 10:09:12 UTC 2026","Mon May 04 10:09:14 UTC 2026","2281","","POST /api/v1/users/create","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Mon May 04 10:13:46 UTC 2026","Mon May 04 10:13:46 UTC 2026","212","","Mail API — /api/v1/mail/*","","Delete non-existent mailbox returns 404 MAILBOX_NOT_FOUND","","Delete non-existent mailbox returns 404 MAILBOX_NOT_FOUND",""
"passed","Mon May 04 10:14:14 UTC 2026","Mon May 04 10:14:17 UTC 2026","2787","","PUT /api/v1/users/update/:id","","PUT update with another user token returns 401 INVALID_TOKEN","","PUT update with another user token returns 401 INVALID_TOKEN",""
"passed","Mon May 04 10:09:19 UTC 2026","Mon May 04 10:09:21 UTC 2026","2274","","POST /api/v1/users/create","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Mon May 04 10:09:06 UTC 2026","Mon May 04 10:09:09 UTC 2026","3491","","POST /api/v1/users/create","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Mon May 04 10:09:23 UTC 2026","Mon May 04 10:09:25 UTC 2026","2277","","POST /api/v1/users/create","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Mon May 04 10:13:18 UTC 2026","Mon May 04 10:13:20 UTC 2026","2721","","POST /api/v1/users/logout/:id","","Logout revoked token — PUT also returns 401","","Logout revoked token — PUT also returns 401",""
"passed","Mon May 04 10:09:28 UTC 2026","Mon May 04 10:09:30 UTC 2026","2265","","POST /api/v1/users/create","","Create user with valid theme returns 201","","Create user with valid theme returns 201",""
"passed","Mon May 04 10:13:43 UTC 2026","Mon May 04 10:13:43 UTC 2026","434","","Mail API — /api/v1/mail/*","","Send message missing required field body returns 400 VALIDATION_ERROR","","Send message missing required field body returns 400 VALIDATION_ERROR",""
"passed","Mon May 04 10:13:35 UTC 2026","Mon May 04 10:13:35 UTC 2026","429","","Mail API — /api/v1/mail/*","","Get mailbox by token returns 200 with all expected fields","","Get mailbox by token returns 200 with all expected fields",""
"passed","Mon May 04 10:13:28 UTC 2026","Mon May 04 10:13:31 UTC 2026","2808","","POST /api/v1/users/logout/:id","","User can re-login after logout and receives new valid token","","User can re-login after logout and receives new valid token",""
"passed","Mon May 04 10:14:37 UTC 2026","Mon May 04 10:14:39 UTC 2026","2691","","HEAD /api/v1/users/exists/:id","","After delete user exists returns false","","After delete user exists returns false",""
"passed","Mon May 04 10:13:35 UTC 2026","Mon May 04 10:13:36 UTC 2026","218","","Mail API — /api/v1/mail/*","","Get mailbox with malformed token returns 404 MAILBOX_NOT_FOUND","","Get mailbox with malformed token returns 404 MAILBOX_NOT_FOUND",""
"passed","Mon May 04 10:10:24 UTC 2026","Mon May 04 10:10:26 UTC 2026","2223","","GET /api/v1/users/get/:id","","Get user by non-existent ID returns 404 USER_NOT_FOUND","","Get user by non-existent ID returns 404 USER_NOT_FOUND",""
"passed","Mon May 04 10:13:12 UTC 2026","Mon May 04 10:13:15 UTC 2026","2558","","POST /api/v1/users/logout/:id","","Logout returns 200 with success true message","","Logout returns 200 with success true message",""
"passed","Mon May 04 10:13:47 UTC 2026","Mon May 04 10:13:49 UTC 2026","2518","","PATCH /api/v1/users/patch/:id","","Partial update firstName returns 200","","Partial update firstName returns 200",""
