"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 05 10:10:49 UTC 2026","Tue May 05 10:10:49 UTC 2026","160","","Mailbox Create","","Create mailbox with local_part shorter than 3 chars returns 400 INVALID_LOCAL_PART","","Create mailbox with local_part shorter than 3 chars returns 400 INVALID_LOCAL_PART",""
"passed","Tue May 05 10:10:48 UTC 2026","Tue May 05 10:10:48 UTC 2026","203","","Mailbox Create","","Create mailbox with allowed special chars underscore and hyphen returns 201","","Create mailbox with allowed special chars underscore and hyphen returns 201",""
"passed","Tue May 05 10:10:45 UTC 2026","Tue May 05 10:10:46 UTC 2026","407","","Mail Send","","Send message missing required field from returns 400 VALIDATION_ERROR","","Send message missing required field from returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 10:11:28 UTC 2026","Tue May 05 10:11:30 UTC 2026","2388","","Update User","","PUT update with invalid email returns 400 VALIDATION_ERROR","","PUT update with invalid email returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 10:10:47 UTC 2026","Tue May 05 10:10:47 UTC 2026","205","","Mailbox Create","","Create mailbox with empty body returns 201 with all required fields","","Create mailbox with empty body returns 201 with all required fields",""
"passed","Tue May 05 10:10:45 UTC 2026","Tue May 05 10:10:45 UTC 2026","514","","Mail Send","","Sent message is retrievable via GET messages ID","","Sent message is retrievable via GET messages ID",""
"passed","Tue May 05 10:06:46 UTC 2026","Tue May 05 10:06:49 UTC 2026","2240","","Create User","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Tue May 05 10:11:05 UTC 2026","Tue May 05 10:11:08 UTC 2026","2511","","Patch User","","Patch with empty body returns 200 with no changes","","Patch with empty body returns 200 with no changes",""
"passed","Tue May 05 10:11:10 UTC 2026","Tue May 05 10:11:13 UTC 2026","2720","","Patch User","","Patch with another user token returns 401 INVALID_TOKEN","","Patch with another user token returns 401 INVALID_TOKEN",""
"passed","Tue May 05 10:06:53 UTC 2026","Tue May 05 10:06:56 UTC 2026","2399","","Create User","","Create user with valid theme returns 201","","Create user with valid theme returns 201",""
"passed","Tue May 05 10:06:58 UTC 2026","Tue May 05 10:07:00 UTC 2026","2310","","Create User","","Create user with valid theme returns 201","","Create user with valid theme returns 201",""
"passed","Tue May 05 10:08:02 UTC 2026","Tue May 05 10:08:04 UTC 2026","2175","","List Users","","Get users list with per_page 100 returns 200","","Get users list with per_page 100 returns 200",""
"passed","Tue May 05 10:07:57 UTC 2026","Tue May 05 10:07:57 UTC 2026","201","","Health Check","","Health response includes X-Request-ID header auto-generated","","Health response includes X-Request-ID header auto-generated",""
"passed","Tue May 05 10:10:36 UTC 2026","Tue May 05 10:10:37 UTC 2026","943","","Logout","","Logout revoked token — PATCH returns 401","","Logout revoked token — PATCH returns 401",""
"passed","Tue May 05 10:07:46 UTC 2026","Tue May 05 10:07:48 UTC 2026","2414","","Get User","","Get user by ID returns 200 with expected fields","","Get user by ID returns 200 with expected fields",""
"passed","Tue May 05 10:06:14 UTC 2026","Tue May 05 10:06:17 UTC 2026","2249","","Create User","","Create user with all optional fields returns 201","","Create user with all optional fields returns 201",""
"passed","Tue May 05 10:07:48 UTC 2026","Tue May 05 10:07:50 UTC 2026","2205","","Get User","","Get user by non-existent ID returns 404 USER_NOT_FOUND","","Get user by non-existent ID returns 404 USER_NOT_FOUND",""
"passed","Tue May 05 10:06:17 UTC 2026","Tue May 05 10:06:19 UTC 2026","2313","","Create User","","Response body never contains password field","","Response body never contains password field",""
"passed","Tue May 05 10:09:43 UTC 2026","Tue May 05 10:09:56 UTC 2026","13249","","Login","","Login with password shorter than 8 chars returns 400 VALIDATION_ERROR","","Login with password shorter than 8 chars returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 10:11:38 UTC 2026","Tue May 05 10:11:40 UTC 2026","2480","","User Exists","","GET alias for exists with existing user returns 200 with X-User-Exists true","","GET alias for exists with existing user returns 200 with X-User-Exists true",""
"passed","Tue May 05 10:07:50 UTC 2026","Tue May 05 10:07:53 UTC 2026","2208","","Get User","","Get user with malformed ID returns 404 USER_NOT_FOUND","","Get user with malformed ID returns 404 USER_NOT_FOUND",""
"passed","Tue May 05 10:06:24 UTC 2026","Tue May 05 10:06:26 UTC 2026","2273","","Create User","","Create user with username at minimum length 3 chars returns 201","","Create user with username at minimum length 3 chars returns 201",""
"passed","Tue May 05 10:06:42 UTC 2026","Tue May 05 10:06:44 UTC 2026","2245","","Create User","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Tue May 05 10:10:53 UTC 2026","Tue May 05 10:10:56 UTC 2026","2472","","Options","","OPTIONS returns 204","","OPTIONS returns 204",""
"passed","Tue May 05 10:10:58 UTC 2026","Tue May 05 10:11:00 UTC 2026","2444","","Patch User","","Partial update firstName returns 200","","Partial update firstName returns 200",""
"passed","Tue May 05 10:06:37 UTC 2026","Tue May 05 10:06:40 UTC 2026","2273","","Create User","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Tue May 05 10:10:36 UTC 2026","Tue May 05 10:10:36 UTC 2026","435","","Logout","","Logout returns 200 with success true message","","Logout returns 200 with success true message",""
"passed","Tue May 05 10:07:10 UTC 2026","Tue May 05 10:07:12 UTC 2026","2225","","Create User","","Create user with username shorter than 3 chars returns 400 VALIDATION_ERROR","","Create user with username shorter than 3 chars returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 10:06:40 UTC 2026","Tue May 05 10:06:42 UTC 2026","2331","","Create User","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Tue May 05 10:10:49 UTC 2026","Tue May 05 10:10:49 UTC 2026","160","","Mailbox Create","","Create mailbox with local_part longer than 30 chars returns 400 INVALID_LOCAL_PART","","Create mailbox with local_part longer than 30 chars returns 400 INVALID_LOCAL_PART",""
"passed","Tue May 05 10:10:56 UTC 2026","Tue May 05 10:10:58 UTC 2026","2195","","Options","","OPTIONS does not require Authorization header","","OPTIONS does not require Authorization header",""
"passed","Tue May 05 10:10:47 UTC 2026","Tue May 05 10:10:47 UTC 2026","157","","Mailbox Create","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Tue May 05 10:09:30 UTC 2026","Tue May 05 10:09:43 UTC 2026","13233","","Login","","Login with invalid email format returns 400 VALIDATION_ERROR","","Login with invalid email format returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 10:07:55 UTC 2026","Tue May 05 10:07:57 UTC 2026","2162","","Get User","","Get user with malformed ID returns 404 USER_NOT_FOUND","","Get user with malformed ID returns 404 USER_NOT_FOUND",""
"passed","Tue May 05 10:07:57 UTC 2026","Tue May 05 10:07:57 UTC 2026","205","","Health Check","","Health endpoint returns 200 with status ok and timestamp","","Health endpoint returns 200 with status ok and timestamp",""
"passed","Tue May 05 10:06:19 UTC 2026","Tue May 05 10:06:21 UTC 2026","2247","","Create User","","access_token format matches usr_{timestamp}_{hex} pattern","","access_token format matches usr_{timestamp}_{hex} pattern",""
"passed","Tue May 05 10:11:45 UTC 2026","Tue May 05 10:11:47 UTC 2026","2597","","User Exists","","After delete user exists returns false","","After delete user exists returns false",""
"passed","Tue May 05 10:07:53 UTC 2026","Tue May 05 10:07:55 UTC 2026","2207","","Get User","","Get user with malformed ID returns 404 USER_NOT_FOUND","","Get user with malformed ID returns 404 USER_NOT_FOUND",""
"passed","Tue May 05 10:07:24 UTC 2026","Tue May 05 10:07:26 UTC 2026","2216","","Create User","","Create user with invalid theme enum returns 400 VALIDATION_ERROR","","Create user with invalid theme enum returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 10:11:13 UTC 2026","Tue May 05 10:11:15 UTC 2026","2637","","Patch User","","Patch after logout returns 401 INVALID_TOKEN","","Patch after logout returns 401 INVALID_TOKEN",""
"passed","Tue May 05 10:07:38 UTC 2026","Tue May 05 10:07:40 UTC 2026","2410","","Delete User","","Delete non-existent user with another user token returns 401 INVALID_TOKEN","","Delete non-existent user with another user token returns 401 INVALID_TOKEN",""
"passed","Tue May 05 10:10:38 UTC 2026","Tue May 05 10:10:38 UTC 2026","657","","Logout","","Logout revoked token — DELETE also returns 401","","Logout revoked token — DELETE also returns 401",""
"passed","Tue May 05 10:10:40 UTC 2026","Tue May 05 10:10:41 UTC 2026","621","","Mail Messages","","Messages list does not contain html_body field","","Messages list does not contain html_body field",""
"passed","Tue May 05 10:07:43 UTC 2026","Tue May 05 10:07:46 UTC 2026","2633","","Delete User","","Delete same user twice — second delete returns 404","","Delete same user twice — second delete returns 404",""
"passed","Tue May 05 10:11:33 UTC 2026","Tue May 05 10:11:36 UTC 2026","2461","","User Exists","","HEAD existing user returns 200 with X-User-Exists true","","HEAD existing user returns 200 with X-User-Exists true",""
"passed","Tue May 05 10:08:00 UTC 2026","Tue May 05 10:08:02 UTC 2026","2211","","List Users","","Get users list with per_page 10 returns at most 10 results","","Get users list with per_page 10 returns at most 10 results",""
"passed","Tue May 05 10:10:47 UTC 2026","Tue May 05 10:10:47 UTC 2026","147","","Mailbox Create","","Create mailbox with custom local_part returns 201 with matching email","","Create mailbox with custom local_part returns 201 with matching email",""
"passed","Tue May 05 10:09:03 UTC 2026","Tue May 05 10:09:16 UTC 2026","13483","","Login","","Login with wrong password returns 401 INVALID_CREDENTIALS","","Login with wrong password returns 401 INVALID_CREDENTIALS",""
"passed","Tue May 05 10:06:56 UTC 2026","Tue May 05 10:06:58 UTC 2026","2226","","Create User","","Create user with valid theme returns 201","","Create user with valid theme returns 201",""
"passed","Tue May 05 10:10:44 UTC 2026","Tue May 05 10:10:44 UTC 2026","420","","Mail Send","","Send message returns 201 with full message object","","Send message returns 201 with full message object",""
"passed","Tue May 05 10:10:22 UTC 2026","Tue May 05 10:10:36 UTC 2026","13195","","Login","","Login X-Request-ID is echoed in response header","","Login X-Request-ID is echoed in response header",""
"passed","Tue May 05 10:06:28 UTC 2026","Tue May 05 10:06:30 UTC 2026","2255","","Create User","","Create user with empty interests array returns 201","","Create user with empty interests array returns 201",""
"passed","Tue May 05 10:06:12 UTC 2026","Tue May 05 10:06:14 UTC 2026","2277","","Create User","","Create user with minimal required fields returns 201 with token","","Create user with minimal required fields returns 201 with token",""
