"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon May 04 13:19:12 UTC 2026","Mon May 04 13:19:14 UTC 2026","2136","","GET /api/v1/users/list","","Users list has Cache-Control no-store header","","Users list has Cache-Control no-store header",""
"passed","Mon May 04 13:21:55 UTC 2026","Mon May 04 13:21:55 UTC 2026","137","","Mail API — /api/v1/mail/*","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"broken","Mon May 04 13:21:59 UTC 2026","Mon May 04 13:21:59 UTC 2026","144","","Mail API — /api/v1/mail/*","","Delete mailbox returns 204 and subsequent GET returns 404","","Delete mailbox returns 204 and subsequent GET returns 404",""
"broken","Mon May 04 13:22:16 UTC 2026","Mon May 04 13:22:18 UTC 2026","2221","","PUT /api/v1/users/update/:id","","Full update user with valid token returns 200","","Full update user with valid token returns 200",""
"broken","Mon May 04 13:21:43 UTC 2026","Mon May 04 13:21:46 UTC 2026","2225","","POST /api/v1/users/logout/:id","","Logout revoked token — PUT also returns 401","","Logout revoked token — PUT also returns 401",""
"passed","Mon May 04 13:21:55 UTC 2026","Mon May 04 13:21:56 UTC 2026","130","","Mail API — /api/v1/mail/*","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"broken","Mon May 04 13:21:57 UTC 2026","Mon May 04 13:21:57 UTC 2026","137","","Mail API — /api/v1/mail/*","","Create mailbox with @ in local_part returns 400 INVALID_LOCAL_PART","","Create mailbox with @ in local_part returns 400 INVALID_LOCAL_PART",""
"broken","Mon May 04 13:21:59 UTC 2026","Mon May 04 13:21:59 UTC 2026","1","","Mail API — /api/v1/mail/*","","Send message to non-existent mailbox returns 404 MAILBOX_NOT_FOUND","","Send message to non-existent mailbox returns 404 MAILBOX_NOT_FOUND",""
"broken","Mon May 04 13:18:37 UTC 2026","Mon May 04 13:18:39 UTC 2026","2361","","POST /api/v1/users/create","","VALIDATION_ERROR response contains error details","","VALIDATION_ERROR response contains error details",""
"broken","Mon May 04 13:18:30 UTC 2026","Mon May 04 13:18:32 UTC 2026","2204","","POST /api/v1/users/create","","Create user with invalid employment status enum returns 400 VALIDATION_ERROR","","Create user with invalid employment status enum returns 400 VALIDATION_ERROR",""
"broken","Mon May 04 13:19:08 UTC 2026","Mon May 04 13:19:10 UTC 2026","2150","","GET /api/v1/users/list","","Get users list with per_page 100 returns 200","","Get users list with per_page 100 returns 200",""
"broken","Mon May 04 13:19:41 UTC 2026","Mon May 04 13:19:54 UTC 2026","13253","","POST /api/v1/login","","Login invalidates previous token — old token returns 401 on PATCH","","Login invalidates previous token — old token returns 401 on PATCH",""
"broken","Mon May 04 13:21:57 UTC 2026","Mon May 04 13:21:57 UTC 2026","133","","Mail API — /api/v1/mail/*","","After sending message count is 1","","After sending message count is 1",""
"broken","Mon May 04 13:21:56 UTC 2026","Mon May 04 13:21:56 UTC 2026","145","","Mail API — /api/v1/mail/*","","Create duplicate mailbox local_part and domain returns 409 ADDRESS_TAKEN","","Create duplicate mailbox local_part and domain returns 409 ADDRESS_TAKEN",""
"broken","Mon May 04 13:21:56 UTC 2026","Mon May 04 13:21:56 UTC 2026","145","","Mail API — /api/v1/mail/*","","Create mailbox with local_part shorter than 3 chars returns 400 INVALID_LOCAL_PART","","Create mailbox with local_part shorter than 3 chars returns 400 INVALID_LOCAL_PART",""
"broken","Mon May 04 13:21:56 UTC 2026","Mon May 04 13:21:56 UTC 2026","130","","Mail API — /api/v1/mail/*","","Create mailbox with invalid domain returns 400 INVALID_DOMAIN","","Create mailbox with invalid domain returns 400 INVALID_DOMAIN",""
"broken","Mon May 04 13:22:29 UTC 2026","Mon May 04 13:22:31 UTC 2026","2248","","PUT /api/v1/users/update/:id","","PUT update after logout returns 401 INVALID_TOKEN","","PUT update after logout returns 401 INVALID_TOKEN",""
"broken","Mon May 04 13:19:03 UTC 2026","Mon May 04 13:19:03 UTC 2026","128","","GET /api/v1/health","","Health response includes X-Request-ID header auto-generated","","Health response includes X-Request-ID header auto-generated",""
"broken","Mon May 04 13:18:41 UTC 2026","Mon May 04 13:18:44 UTC 2026","2204","","DELETE /api/v1/users/delete/:id","","Delete returns 204 with empty body","","Delete returns 204 with empty body",""
"broken","Mon May 04 13:22:33 UTC 2026","Mon May 04 13:22:35 UTC 2026","2002","","HEAD /api/v1/users/exists/:id","","HEAD non-existent user returns 404 with X-User-Exists false","","HEAD non-existent user returns 404 with X-User-Exists false",""
"broken","Mon May 04 13:21:59 UTC 2026","Mon May 04 13:22:00 UTC 2026","140","","Mail API — /api/v1/mail/*","","Delete mailbox with messages — message retrieval also returns 404","","Delete mailbox with messages — message retrieval also returns 404",""
"broken","Mon May 04 13:18:46 UTC 2026","Mon May 04 13:18:48 UTC 2026","2201","","DELETE /api/v1/users/delete/:id","","Delete non-existent user with another user token returns 401 INVALID_TOKEN","","Delete non-existent user with another user token returns 401 INVALID_TOKEN",""
"broken","Mon May 04 13:21:58 UTC 2026","Mon May 04 13:21:58 UTC 2026","131","","Mail API — /api/v1/mail/*","","Sent message is retrievable via GET messages ID","","Sent message is retrievable via GET messages ID",""
"broken","Mon May 04 13:18:53 UTC 2026","Mon May 04 13:18:55 UTC 2026","2244","","GET /api/v1/users/get/:id","","Get user by ID returns 200 with expected fields","","Get user by ID returns 200 with expected fields",""
"broken","Mon May 04 13:22:02 UTC 2026","Mon May 04 13:22:04 UTC 2026","2210","","PATCH /api/v1/users/patch/:id","","Patch only email — other fields remain unchanged","","Patch only email — other fields remain unchanged",""
"broken","Mon May 04 13:18:32 UTC 2026","Mon May 04 13:18:35 UTC 2026","2198","","POST /api/v1/users/create","","Create user with invalid theme enum returns 400 VALIDATION_ERROR","","Create user with invalid theme enum returns 400 VALIDATION_ERROR",""
"broken","Mon May 04 13:18:12 UTC 2026","Mon May 04 13:18:15 UTC 2026","2230","","POST /api/v1/users/create","","Create user with duplicate username returns 409 DUPLICATE_USER","","Create user with duplicate username returns 409 DUPLICATE_USER",""
"broken","Mon May 04 13:21:50 UTC 2026","Mon May 04 13:21:52 UTC 2026","2243","","POST /api/v1/users/logout/:id","","Logout with no auth header returns 401 MISSING_TOKEN","","Logout with no auth header returns 401 MISSING_TOKEN",""
"broken","Mon May 04 13:18:26 UTC 2026","Mon May 04 13:18:28 UTC 2026","2218","","POST /api/v1/users/create","","Create user with first_name shorter than 2 chars returns 400 VALIDATION_ERROR","","Create user with first_name shorter than 2 chars returns 400 VALIDATION_ERROR",""
"passed","Mon May 04 13:17:54 UTC 2026","Mon May 04 13:17:56 UTC 2026","2205","","POST /api/v1/users/create","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"broken","Mon May 04 13:18:19 UTC 2026","Mon May 04 13:18:21 UTC 2026","2262","","POST /api/v1/users/create","","Create user with username shorter than 3 chars returns 400 VALIDATION_ERROR","","Create user with username shorter than 3 chars returns 400 VALIDATION_ERROR",""
"broken","Mon May 04 13:22:38 UTC 2026","Mon May 04 13:22:40 UTC 2026","2002","","HEAD /api/v1/users/exists/:id","","GET alias for exists with non-existent user returns 404","","GET alias for exists with non-existent user returns 404",""
"passed","Mon May 04 13:17:49 UTC 2026","Mon May 04 13:17:52 UTC 2026","2213","","POST /api/v1/users/create","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"broken","Mon May 04 13:18:21 UTC 2026","Mon May 04 13:18:24 UTC 2026","2214","","POST /api/v1/users/create","","Create user with username longer than 30 chars returns 400 VALIDATION_ERROR","","Create user with username longer than 30 chars returns 400 VALIDATION_ERROR",""
"broken","Mon May 04 13:17:21 UTC 2026","Mon May 04 13:17:23 UTC 2026","2248","","POST /api/v1/users/create","","Create user with minimal required fields returns 201 with token","","Create user with minimal required fields returns 201 with token",""
"broken","Mon May 04 13:19:54 UTC 2026","Mon May 04 13:20:08 UTC 2026","13214","","POST /api/v1/login","","Login after logout succeeds and issues new token","","Login after logout succeeds and issues new token",""
"broken","Mon May 04 13:21:56 UTC 2026","Mon May 04 13:21:56 UTC 2026","137","","Mail API — /api/v1/mail/*","","Create mailbox with allowed special chars underscore and hyphen returns 201","","Create mailbox with allowed special chars underscore and hyphen returns 201",""
"broken","Mon May 04 13:18:48 UTC 2026","Mon May 04 13:18:50 UTC 2026","2227","","DELETE /api/v1/users/delete/:id","","Delete with another user token returns 401 INVALID_TOKEN","","Delete with another user token returns 401 INVALID_TOKEN",""
"broken","Mon May 04 13:22:13 UTC 2026","Mon May 04 13:22:16 UTC 2026","2219","","PATCH /api/v1/users/patch/:id","","Patch after logout returns 401 INVALID_TOKEN","","Patch after logout returns 401 INVALID_TOKEN",""
"broken","Mon May 04 13:18:44 UTC 2026","Mon May 04 13:18:46 UTC 2026","2219","","DELETE /api/v1/users/delete/:id","","Delete with no Authorization header returns 401 MISSING_TOKEN","","Delete with no Authorization header returns 401 MISSING_TOKEN",""
"broken","Mon May 04 13:21:57 UTC 2026","Mon May 04 13:21:57 UTC 2026","1","","Mail API — /api/v1/mail/*","","Get messages for non-existent mailbox returns 404 MAILBOX_NOT_FOUND","","Get messages for non-existent mailbox returns 404 MAILBOX_NOT_FOUND",""
"broken","Mon May 04 13:20:21 UTC 2026","Mon May 04 13:20:34 UTC 2026","13002","","POST /api/v1/login","","Login with non-existent email returns 401 INVALID_CREDENTIALS","","Login with non-existent email returns 401 INVALID_CREDENTIALS",""
"broken","Mon May 04 13:18:24 UTC 2026","Mon May 04 13:18:26 UTC 2026","2236","","POST /api/v1/users/create","","Create user missing profile.first_name returns 400 VALIDATION_ERROR","","Create user missing profile.first_name returns 400 VALIDATION_ERROR",""
"broken","Mon May 04 13:22:00 UTC 2026","Mon May 04 13:22:00 UTC 2026","134","","Mail API — /api/v1/mail/*","","Delete mailbox twice — second returns 404 MAILBOX_NOT_FOUND","","Delete mailbox twice — second returns 404 MAILBOX_NOT_FOUND",""
"broken","Mon May 04 13:19:28 UTC 2026","Mon May 04 13:19:41 UTC 2026","13221","","POST /api/v1/login","","Login response contains all required fields","","Login response contains all required fields",""
"broken","Mon May 04 13:20:34 UTC 2026","Mon May 04 13:20:47 UTC 2026","13002","","POST /api/v1/login","","Login with invalid email format returns 400 VALIDATION_ERROR","","Login with invalid email format returns 400 VALIDATION_ERROR",""
"broken","Mon May 04 13:22:09 UTC 2026","Mon May 04 13:22:11 UTC 2026","2205","","PATCH /api/v1/users/patch/:id","","Patch with no auth header returns 401 MISSING_TOKEN","","Patch with no auth header returns 401 MISSING_TOKEN",""
"broken","Mon May 04 13:21:58 UTC 2026","Mon May 04 13:21:58 UTC 2026","163","","Mail API — /api/v1/mail/*","","Send message returns 201 with full message object","","Send message returns 201 with full message object",""
"broken","Mon May 04 13:19:14 UTC 2026","Mon May 04 13:19:28 UTC 2026","13433","","POST /api/v1/login","","Login with valid credentials returns 200 and token","","Login with valid credentials returns 200 and token",""
"broken","Mon May 04 13:18:55 UTC 2026","Mon May 04 13:18:57 UTC 2026","2002","","GET /api/v1/users/get/:id","","Get user by non-existent ID returns 404 USER_NOT_FOUND","","Get user by non-existent ID returns 404 USER_NOT_FOUND",""
"broken","Mon May 04 13:17:33 UTC 2026","Mon May 04 13:17:35 UTC 2026","2213","","POST /api/v1/users/create","","Create user with username at minimum length 3 chars returns 201","","Create user with username at minimum length 3 chars returns 201",""
