"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue May 05 06:11:04 UTC 2026","Tue May 05 06:11:04 UTC 2026","244","","POST /api/v1/users/create","","VALIDATION_ERROR response contains error details","","VALIDATION_ERROR response contains error details",""
"passed","Tue May 05 06:10:56 UTC 2026","Tue May 05 06:10:56 UTC 2026","247","","POST /api/v1/users/create","","Create user with minimal required fields returns 201 with token","","Create user with minimal required fields returns 201 with token",""
"passed","Tue May 05 06:11:17 UTC 2026","Tue May 05 06:11:17 UTC 2026","137","","GET /api/v1/mail/:token/messages","","Get message with non-existent mailbox token returns 404 MAILBOX_NOT_FOUND","","Get message with non-existent mailbox token returns 404 MAILBOX_NOT_FOUND",""
"passed","Tue May 05 06:11:01 UTC 2026","Tue May 05 06:11:01 UTC 2026","400","","POST /api/v1/users/create","","Create user with duplicate username returns 409 DUPLICATE_USER","","Create user with duplicate username returns 409 DUPLICATE_USER",""
"passed","Tue May 05 06:11:01 UTC 2026","Tue May 05 06:11:02 UTC 2026","224","","POST /api/v1/users/create","","Create user with invalid email returns 400 VALIDATION_ERROR","","Create user with invalid email returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 06:11:30 UTC 2026","Tue May 05 06:11:30 UTC 2026","362","","PUT /api/v1/users/update/:id","","PUT update with invalid email returns 400 VALIDATION_ERROR","","PUT update with invalid email returns 400 VALIDATION_ERROR",""
"failed","Tue May 05 06:11:10 UTC 2026","Tue May 05 06:11:11 UTC 2026","490","","POST /api/v1/login","","Login after logout succeeds and issues new token","","Login after logout succeeds and issues new token",""
"passed","Tue May 05 06:11:17 UTC 2026","Tue May 05 06:11:18 UTC 2026","535","","GET /api/v1/mail/:token/messages","","Cross-mailbox message access returns 404 MESSAGE_NOT_FOUND","","Cross-mailbox message access returns 404 MESSAGE_NOT_FOUND",""
"passed","Tue May 05 06:11:00 UTC 2026","Tue May 05 06:11:00 UTC 2026","223","","POST /api/v1/users/create","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Tue May 05 06:11:29 UTC 2026","Tue May 05 06:11:29 UTC 2026","555","","PUT /api/v1/users/update/:id","","PUT update with another user token returns 401 INVALID_TOKEN","","PUT update with another user token returns 401 INVALID_TOKEN",""
"passed","Tue May 05 06:11:20 UTC 2026","Tue May 05 06:11:20 UTC 2026","129","","POST /api/v1/mail/:token/send","","Send message to non-existent mailbox returns 404 MAILBOX_NOT_FOUND","","Send message to non-existent mailbox returns 404 MAILBOX_NOT_FOUND",""
"passed","Tue May 05 06:11:19 UTC 2026","Tue May 05 06:11:19 UTC 2026","402","","POST /api/v1/mail/:token/send","","Sent message is retrievable via GET messages ID","","Sent message is retrievable via GET messages ID",""
"failed","Tue May 05 06:11:11 UTC 2026","Tue May 05 06:11:11 UTC 2026","167","","POST /api/v1/login","","Login with invalid email format returns 400 VALIDATION_ERROR","","Login with invalid email format returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 06:11:09 UTC 2026","Tue May 05 06:11:09 UTC 2026","141","","GET /api/v1/users/list","","Users list response does not contain access_token or password","","Users list response does not contain access_token or password",""
"passed","Tue May 05 06:11:16 UTC 2026","Tue May 05 06:11:16 UTC 2026","131","","GET /api/v1/mail/:token/messages","","Get messages for non-existent mailbox returns 404 MAILBOX_NOT_FOUND","","Get messages for non-existent mailbox returns 404 MAILBOX_NOT_FOUND",""
"passed","Tue May 05 06:10:59 UTC 2026","Tue May 05 06:10:59 UTC 2026","183","","POST /api/v1/users/create","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Tue May 05 06:11:24 UTC 2026","Tue May 05 06:11:24 UTC 2026","414","","DELETE /api/v1/mail/:token","","Delete mailbox twice — second returns 404 MAILBOX_NOT_FOUND","","Delete mailbox twice — second returns 404 MAILBOX_NOT_FOUND",""
"passed","Tue May 05 06:11:27 UTC 2026","Tue May 05 06:11:28 UTC 2026","461","","PATCH /api/v1/users/patch/:id","","Patch after logout returns 401 INVALID_TOKEN","","Patch after logout returns 401 INVALID_TOKEN",""
"passed","Tue May 05 06:11:21 UTC 2026","Tue May 05 06:11:21 UTC 2026","129","","POST /api/v1/mail/create","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Tue May 05 06:11:24 UTC 2026","Tue May 05 06:11:24 UTC 2026","135","","DELETE /api/v1/mail/:token","","Delete non-existent mailbox returns 404 MAILBOX_NOT_FOUND","","Delete non-existent mailbox returns 404 MAILBOX_NOT_FOUND",""
"passed","Tue May 05 06:10:59 UTC 2026","Tue May 05 06:10:59 UTC 2026","202","","POST /api/v1/users/create","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Tue May 05 06:11:21 UTC 2026","Tue May 05 06:11:21 UTC 2026","136","","POST /api/v1/mail/create","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Tue May 05 06:11:00 UTC 2026","Tue May 05 06:11:01 UTC 2026","273","","POST /api/v1/users/create","","Create user with valid theme returns 201","","Create user with valid theme returns 201",""
"passed","Tue May 05 06:11:28 UTC 2026","Tue May 05 06:11:29 UTC 2026","453","","PUT /api/v1/users/update/:id","","PUT update persists changed email in subsequent GET","","PUT update persists changed email in subsequent GET",""
"passed","Tue May 05 06:11:32 UTC 2026","Tue May 05 06:11:32 UTC 2026","124","","HEAD /api/v1/users/exists/:id","","GET alias for exists with non-existent user returns 404","","GET alias for exists with non-existent user returns 404",""
"passed","Tue May 05 06:11:15 UTC 2026","Tue May 05 06:11:16 UTC 2026","273","","GET /api/v1/mail/:token/messages","","Get messages for new mailbox returns 200 with count 0","","Get messages for new mailbox returns 200 with count 0",""
"passed","Tue May 05 06:10:56 UTC 2026","Tue May 05 06:10:56 UTC 2026","303","","POST /api/v1/users/create","","Response body never contains password field","","Response body never contains password field",""
"passed","Tue May 05 06:11:05 UTC 2026","Tue May 05 06:11:05 UTC 2026","337","","DELETE /api/v1/users/delete/:id","","Delete with no Authorization header returns 401 MISSING_TOKEN","","Delete with no Authorization header returns 401 MISSING_TOKEN",""
"passed","Tue May 05 06:11:21 UTC 2026","Tue May 05 06:11:21 UTC 2026","140","","POST /api/v1/mail/create","","Create mailbox with allowed special chars underscore and hyphen returns 201","","Create mailbox with allowed special chars underscore and hyphen returns 201",""
"passed","Tue May 05 06:11:18 UTC 2026","Tue May 05 06:11:18 UTC 2026","269","","POST /api/v1/mail/:token/send","","Send message returns 201 with full message object","","Send message returns 201 with full message object",""
"passed","Tue May 05 06:11:09 UTC 2026","Tue May 05 06:11:10 UTC 2026","366","","POST /api/v1/login","","Login response contains all required fields","","Login response contains all required fields",""
"passed","Tue May 05 06:11:14 UTC 2026","Tue May 05 06:11:14 UTC 2026","460","","POST /api/v1/users/logout/:id","","Double logout — second attempt returns 401 INVALID_TOKEN","","Double logout — second attempt returns 401 INVALID_TOKEN",""
"passed","Tue May 05 06:10:58 UTC 2026","Tue May 05 06:10:58 UTC 2026","198","","POST /api/v1/users/create","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Tue May 05 06:11:29 UTC 2026","Tue May 05 06:11:29 UTC 2026","419","","PUT /api/v1/users/update/:id","","PUT update with no Authorization header returns 401 MISSING_TOKEN","","PUT update with no Authorization header returns 401 MISSING_TOKEN",""
"passed","Tue May 05 06:11:32 UTC 2026","Tue May 05 06:11:32 UTC 2026","465","","HEAD /api/v1/users/exists/:id","","After delete user exists returns false","","After delete user exists returns false",""
"passed","Tue May 05 06:11:22 UTC 2026","Tue May 05 06:11:23 UTC 2026","398","","DELETE /api/v1/mail/:token","","Delete mailbox returns 204 and subsequent GET returns 404","","Delete mailbox returns 204 and subsequent GET returns 404",""
"passed","Tue May 05 06:11:19 UTC 2026","Tue May 05 06:11:20 UTC 2026","262","","POST /api/v1/mail/:token/send","","Send message missing required field subject returns 400 VALIDATION_ERROR","","Send message missing required field subject returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 06:11:03 UTC 2026","Tue May 05 06:11:03 UTC 2026","250","","POST /api/v1/users/create","","Create user with invalid gender enum returns 400 VALIDATION_ERROR","","Create user with invalid gender enum returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 06:10:58 UTC 2026","Tue May 05 06:10:58 UTC 2026","235","","POST /api/v1/users/create","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Tue May 05 06:11:12 UTC 2026","Tue May 05 06:11:13 UTC 2026","548","","POST /api/v1/users/logout/:id","","Logout revoked token — PATCH returns 401","","Logout revoked token — PATCH returns 401",""
"passed","Tue May 05 06:11:12 UTC 2026","Tue May 05 06:11:12 UTC 2026","327","","POST /api/v1/users/logout/:id","","Logout returns 200 with success true message","","Logout returns 200 with success true message",""
"failed","Tue May 05 06:11:15 UTC 2026","Tue May 05 06:11:15 UTC 2026","534","","POST /api/v1/users/logout/:id","","User can re-login after logout and receives new valid token","","User can re-login after logout and receives new valid token",""
"passed","Tue May 05 06:11:26 UTC 2026","Tue May 05 06:11:26 UTC 2026","342","","PATCH /api/v1/users/patch/:id","","Patch with empty body returns 200 with no changes","","Patch with empty body returns 200 with no changes",""
"passed","Tue May 05 06:11:16 UTC 2026","Tue May 05 06:11:17 UTC 2026","397","","GET /api/v1/mail/:token/messages","","Get message by ID returns 200 with full body and html_body","","Get message by ID returns 200 with full body and html_body",""
"passed","Tue May 05 06:10:59 UTC 2026","Tue May 05 06:10:59 UTC 2026","322","","POST /api/v1/users/create","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Tue May 05 06:10:56 UTC 2026","Tue May 05 06:10:56 UTC 2026","221","","POST /api/v1/users/create","","Create user with all optional fields returns 201","","Create user with all optional fields returns 201",""
"passed","Tue May 05 06:10:57 UTC 2026","Tue May 05 06:10:57 UTC 2026","205","","POST /api/v1/users/create","","Create user metadata fields are correct on creation","","Create user metadata fields are correct on creation",""
"passed","Tue May 05 06:11:17 UTC 2026","Tue May 05 06:11:17 UTC 2026","260","","GET /api/v1/mail/:token/messages","","Get message with non-existent message ID returns 404 MESSAGE_NOT_FOUND","","Get message with non-existent message ID returns 404 MESSAGE_NOT_FOUND",""
"passed","Tue May 05 06:11:09 UTC 2026","Tue May 05 06:11:09 UTC 2026","348","","POST /api/v1/login","","Login with valid credentials returns 200 and token","","Login with valid credentials returns 200 and token",""
"passed","Tue May 05 06:10:57 UTC 2026","Tue May 05 06:10:57 UTC 2026","200","","POST /api/v1/users/create","","access_token format matches usr_{timestamp}_{hex} pattern","","access_token format matches usr_{timestamp}_{hex} pattern",""
"passed","Tue May 05 06:11:31 UTC 2026","Tue May 05 06:11:32 UTC 2026","341","","HEAD /api/v1/users/exists/:id","","GET alias for exists with existing user returns 200 with X-User-Exists true","","GET alias for exists with existing user returns 200 with X-User-Exists true",""
"passed","Tue May 05 06:11:31 UTC 2026","Tue May 05 06:11:31 UTC 2026","387","","HEAD /api/v1/users/exists/:id","","HEAD existing user returns 200 with X-User-Exists true","","HEAD existing user returns 200 with X-User-Exists true",""
"passed","Tue May 05 06:11:26 UTC 2026","Tue May 05 06:11:26 UTC 2026","348","","PATCH /api/v1/users/patch/:id","","Patch only username returns 200","","Patch only username returns 200",""
"passed","Tue May 05 06:11:16 UTC 2026","Tue May 05 06:11:16 UTC 2026","402","","GET /api/v1/mail/:token/messages","","After sending message count is 1","","After sending message count is 1",""
"passed","Tue May 05 06:11:25 UTC 2026","Tue May 05 06:11:26 UTC 2026","349","","PATCH /api/v1/users/patch/:id","","Patch only email — other fields remain unchanged","","Patch only email — other fields remain unchanged",""
"passed","Tue May 05 06:10:59 UTC 2026","Tue May 05 06:11:00 UTC 2026","196","","POST /api/v1/users/create","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"failed","Tue May 05 06:11:12 UTC 2026","Tue May 05 06:11:12 UTC 2026","173","","POST /api/v1/login","","Login X-Request-ID is echoed in response header","","Login X-Request-ID is echoed in response header",""
"passed","Tue May 05 06:11:25 UTC 2026","Tue May 05 06:11:25 UTC 2026","132","","OPTIONS /api/v1/users/options","","OPTIONS returns 204","","OPTIONS returns 204",""
"passed","Tue May 05 06:11:07 UTC 2026","Tue May 05 06:11:07 UTC 2026","366","","GET /api/v1/users/get/:id","","Get user by ID returns 200 with expected fields","","Get user by ID returns 200 with expected fields",""
"passed","Tue May 05 06:11:02 UTC 2026","Tue May 05 06:11:02 UTC 2026","243","","POST /api/v1/users/create","","Create user with username longer than 30 chars returns 400 VALIDATION_ERROR","","Create user with username longer than 30 chars returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 06:11:16 UTC 2026","Tue May 05 06:11:16 UTC 2026","397","","GET /api/v1/mail/:token/messages","","Messages list does not contain html_body field","","Messages list does not contain html_body field",""
"passed","Tue May 05 06:11:22 UTC 2026","Tue May 05 06:11:22 UTC 2026","135","","POST /api/v1/mail/create","","Create mailbox with local_part longer than 30 chars returns 400 INVALID_LOCAL_PART","","Create mailbox with local_part longer than 30 chars returns 400 INVALID_LOCAL_PART",""
"passed","Tue May 05 06:11:20 UTC 2026","Tue May 05 06:11:20 UTC 2026","254","","POST /api/v1/mail/:token/send","","Send message missing required field body returns 400 VALIDATION_ERROR","","Send message missing required field body returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 06:11:27 UTC 2026","Tue May 05 06:11:27 UTC 2026","571","","PATCH /api/v1/users/patch/:id","","Patch with another user token returns 401 INVALID_TOKEN","","Patch with another user token returns 401 INVALID_TOKEN",""
"passed","Tue May 05 06:11:03 UTC 2026","Tue May 05 06:11:03 UTC 2026","203","","POST /api/v1/users/create","","Create user with invalid employment status enum returns 400 VALIDATION_ERROR","","Create user with invalid employment status enum returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 06:11:07 UTC 2026","Tue May 05 06:11:07 UTC 2026","130","","GET /api/v1/users/get/:id","","Get user by non-existent ID returns 404 USER_NOT_FOUND","","Get user by non-existent ID returns 404 USER_NOT_FOUND",""
"passed","Tue May 05 06:11:22 UTC 2026","Tue May 05 06:11:22 UTC 2026","133","","POST /api/v1/mail/create","","Create mailbox with local_part shorter than 3 chars returns 400 INVALID_LOCAL_PART","","Create mailbox with local_part shorter than 3 chars returns 400 INVALID_LOCAL_PART",""
"failed","Tue May 05 06:11:11 UTC 2026","Tue May 05 06:11:11 UTC 2026","379","","POST /api/v1/login","","Login with wrong password returns 401 INVALID_CREDENTIALS","","Login with wrong password returns 401 INVALID_CREDENTIALS",""
"passed","Tue May 05 06:10:58 UTC 2026","Tue May 05 06:10:58 UTC 2026","208","","POST /api/v1/users/create","","Create user with multiple interests returns 201","","Create user with multiple interests returns 201",""
"passed","Tue May 05 06:11:25 UTC 2026","Tue May 05 06:11:25 UTC 2026","336","","PATCH /api/v1/users/patch/:id","","Partial update firstName returns 200","","Partial update firstName returns 200",""
"passed","Tue May 05 06:11:04 UTC 2026","Tue May 05 06:11:05 UTC 2026","357","","DELETE /api/v1/users/delete/:id","","Delete returns 204 with empty body","","Delete returns 204 with empty body",""
"passed","Tue May 05 06:11:24 UTC 2026","Tue May 05 06:11:25 UTC 2026","144","","GET /api/v1/mail/:token","","Get mailbox with non-existent token returns 404 MAILBOX_NOT_FOUND","","Get mailbox with non-existent token returns 404 MAILBOX_NOT_FOUND",""
"passed","Tue May 05 06:11:18 UTC 2026","Tue May 05 06:11:19 UTC 2026","401","","POST /api/v1/mail/:token/send","","Sent message appears in GET messages list","","Sent message appears in GET messages list",""
"passed","Tue May 05 06:11:28 UTC 2026","Tue May 05 06:11:28 UTC 2026","342","","PUT /api/v1/users/update/:id","","Full update user with valid token returns 200","","Full update user with valid token returns 200",""
"passed","Tue May 05 06:11:30 UTC 2026","Tue May 05 06:11:31 UTC 2026","508","","PUT /api/v1/users/update/:id","","PUT update after logout returns 401 INVALID_TOKEN","","PUT update after logout returns 401 INVALID_TOKEN",""
"passed","Tue May 05 06:11:06 UTC 2026","Tue May 05 06:11:06 UTC 2026","849","","DELETE /api/v1/users/delete/:id","","Delete with another user token returns 401 INVALID_TOKEN","","Delete with another user token returns 401 INVALID_TOKEN",""
"passed","Tue May 05 06:11:23 UTC 2026","Tue May 05 06:11:24 UTC 2026","513","","DELETE /api/v1/mail/:token","","Delete mailbox with messages — message retrieval also returns 404","","Delete mailbox with messages — message retrieval also returns 404",""
"passed","Tue May 05 06:11:22 UTC 2026","Tue May 05 06:11:22 UTC 2026","133","","POST /api/v1/mail/create","","Create mailbox with @ in local_part returns 400 INVALID_LOCAL_PART","","Create mailbox with @ in local_part returns 400 INVALID_LOCAL_PART",""
"passed","Tue May 05 06:11:24 UTC 2026","Tue May 05 06:11:24 UTC 2026","272","","GET /api/v1/mail/:token","","Get mailbox by token returns 200 with all expected fields","","Get mailbox by token returns 200 with all expected fields",""
"passed","Tue May 05 06:10:58 UTC 2026","Tue May 05 06:10:59 UTC 2026","232","","POST /api/v1/users/create","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Tue May 05 06:10:57 UTC 2026","Tue May 05 06:10:57 UTC 2026","227","","POST /api/v1/users/create","","Create user with username at minimum length 3 chars returns 201","","Create user with username at minimum length 3 chars returns 201",""
"passed","Tue May 05 06:11:30 UTC 2026","Tue May 05 06:11:30 UTC 2026","343","","PUT /api/v1/users/update/:id","","PUT update non-existent user with another user token returns 401 INVALID_TOKEN","","PUT update non-existent user with another user token returns 401 INVALID_TOKEN",""
"passed","Tue May 05 06:11:02 UTC 2026","Tue May 05 06:11:03 UTC 2026","232","","POST /api/v1/users/create","","Create user missing profile.first_name returns 400 VALIDATION_ERROR","","Create user missing profile.first_name returns 400 VALIDATION_ERROR",""
"failed","Tue May 05 06:11:11 UTC 2026","Tue May 05 06:11:11 UTC 2026","160","","POST /api/v1/login","","Login with non-existent email returns 401 INVALID_CREDENTIALS","","Login with non-existent email returns 401 INVALID_CREDENTIALS",""
"passed","Tue May 05 06:11:19 UTC 2026","Tue May 05 06:11:19 UTC 2026","257","","POST /api/v1/mail/:token/send","","Send message missing required field from returns 400 VALIDATION_ERROR","","Send message missing required field from returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 06:11:31 UTC 2026","Tue May 05 06:11:31 UTC 2026","139","","HEAD /api/v1/users/exists/:id","","HEAD non-existent user returns 404 with X-User-Exists false","","HEAD non-existent user returns 404 with X-User-Exists false",""
"passed","Tue May 05 06:11:08 UTC 2026","Tue May 05 06:11:08 UTC 2026","126","","GET /api/v1/health","","Health response includes X-Request-ID header auto-generated","","Health response includes X-Request-ID header auto-generated",""
"passed","Tue May 05 06:11:08 UTC 2026","Tue May 05 06:11:08 UTC 2026","135","","GET /api/v1/users/list","","Get users list returns 200 with pagination fields","","Get users list returns 200 with pagination fields",""
"passed","Tue May 05 06:11:21 UTC 2026","Tue May 05 06:11:21 UTC 2026","126","","POST /api/v1/mail/create","","Create mailbox with local_part at minimum boundary 3 chars returns 201","","Create mailbox with local_part at minimum boundary 3 chars returns 201",""
"passed","Tue May 05 06:11:21 UTC 2026","Tue May 05 06:11:22 UTC 2026","265","","POST /api/v1/mail/create","","Create duplicate mailbox local_part and domain returns 409 ADDRESS_TAKEN","","Create duplicate mailbox local_part and domain returns 409 ADDRESS_TAKEN",""
"passed","Tue May 05 06:11:03 UTC 2026","Tue May 05 06:11:04 UTC 2026","326","","POST /api/v1/users/create","","Create user with invalid theme enum returns 400 VALIDATION_ERROR","","Create user with invalid theme enum returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 06:11:23 UTC 2026","Tue May 05 06:11:23 UTC 2026","395","","DELETE /api/v1/mail/:token","","Delete mailbox — GET messages also returns 404","","Delete mailbox — GET messages also returns 404",""
"passed","Tue May 05 06:11:03 UTC 2026","Tue May 05 06:11:03 UTC 2026","204","","POST /api/v1/users/create","","Create user with first_name shorter than 2 chars returns 400 VALIDATION_ERROR","","Create user with first_name shorter than 2 chars returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 06:10:57 UTC 2026","Tue May 05 06:10:57 UTC 2026","213","","POST /api/v1/users/create","","Create user with username at maximum length 30 chars returns 201","","Create user with username at maximum length 30 chars returns 201",""
"passed","Tue May 05 06:11:14 UTC 2026","Tue May 05 06:11:15 UTC 2026","333","","POST /api/v1/users/logout/:id","","Logout with no auth header returns 401 MISSING_TOKEN","","Logout with no auth header returns 401 MISSING_TOKEN",""
"passed","Tue May 05 06:11:25 UTC 2026","Tue May 05 06:11:25 UTC 2026","132","","OPTIONS /api/v1/users/options","","OPTIONS does not require Authorization header","","OPTIONS does not require Authorization header",""
"passed","Tue May 05 06:11:00 UTC 2026","Tue May 05 06:11:00 UTC 2026","186","","POST /api/v1/users/create","","Create user with valid theme returns 201","","Create user with valid theme returns 201",""
"passed","Tue May 05 06:11:06 UTC 2026","Tue May 05 06:11:07 UTC 2026","471","","DELETE /api/v1/users/delete/:id","","Delete same user twice — second delete returns 404","","Delete same user twice — second delete returns 404",""
"passed","Tue May 05 06:11:20 UTC 2026","Tue May 05 06:11:20 UTC 2026","137","","POST /api/v1/mail/create","","Create mailbox with empty body returns 201 with all required fields","","Create mailbox with empty body returns 201 with all required fields",""
"passed","Tue May 05 06:10:57 UTC 2026","Tue May 05 06:10:58 UTC 2026","267","","POST /api/v1/users/create","","Create user with empty interests array returns 201","","Create user with empty interests array returns 201",""
"passed","Tue May 05 06:10:59 UTC 2026","Tue May 05 06:10:59 UTC 2026","192","","POST /api/v1/users/create","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Tue May 05 06:11:04 UTC 2026","Tue May 05 06:11:04 UTC 2026","492","","DELETE /api/v1/users/delete/:id","","Delete user with valid token returns 204 and subsequent GET returns 404","","Delete user with valid token returns 204 and subsequent GET returns 404",""
"passed","Tue May 05 06:11:02 UTC 2026","Tue May 05 06:11:02 UTC 2026","205","","POST /api/v1/users/create","","Create user with username shorter than 3 chars returns 400 VALIDATION_ERROR","","Create user with username shorter than 3 chars returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 06:11:08 UTC 2026","Tue May 05 06:11:08 UTC 2026","139","","GET /api/v1/users/list","","Get users list with per_page 10 returns at most 10 results","","Get users list with per_page 10 returns at most 10 results",""
"passed","Tue May 05 06:11:10 UTC 2026","Tue May 05 06:11:10 UTC 2026","489","","POST /api/v1/login","","Login invalidates previous token — old token returns 401 on PATCH","","Login invalidates previous token — old token returns 401 on PATCH",""
"passed","Tue May 05 06:11:07 UTC 2026","Tue May 05 06:11:07 UTC 2026","139","","GET /api/v1/users/get/:id","","Get user with malformed ID returns 404 USER_NOT_FOUND","","Get user with malformed ID returns 404 USER_NOT_FOUND",""
"passed","Tue May 05 06:11:18 UTC 2026","Tue May 05 06:11:18 UTC 2026","256","","POST /api/v1/mail/:token/send","","Send message without html_body returns 201","","Send message without html_body returns 201",""
