"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 06 10:26:14 UTC 2026","Wed May 06 10:26:17 UTC 2026","2446","","Update User","","PUT update with no Authorization header returns 401 MISSING_TOKEN","","PUT update with no Authorization header returns 401 MISSING_TOKEN",""
"passed","Wed May 06 10:26:32 UTC 2026","Wed May 06 10:26:34 UTC 2026","2459","","User Exists","","GET alias for exists with existing user returns 200 with X-User-Exists true","","GET alias for exists with existing user returns 200 with X-User-Exists true",""
"passed","Wed May 06 10:23:04 UTC 2026","Wed May 06 10:23:18 UTC 2026","13498","","Login","","Login with valid credentials returns 200 and token","","Login with valid credentials returns 200 and token",""
"passed","Wed May 06 10:22:42 UTC 2026","Wed May 06 10:22:44 UTC 2026","2417","","Get User","","Get user by ID returns 200 with expected fields","","Get user by ID returns 200 with expected fields",""
"passed","Wed May 06 10:25:55 UTC 2026","Wed May 06 10:25:57 UTC 2026","2404","","Patch User","","Patch only email — other fields remain unchanged","","Patch only email — other fields remain unchanged",""
"passed","Wed May 06 10:21:20 UTC 2026","Wed May 06 10:21:22 UTC 2026","2259","","Create User","","Create user with username at minimum length 3 chars returns 201","","Create user with username at minimum length 3 chars returns 201",""
"passed","Wed May 06 10:25:41 UTC 2026","Wed May 06 10:25:41 UTC 2026","352","","Mail Send","","Send message missing required field subject returns 400 VALIDATION_ERROR","","Send message missing required field subject returns 400 VALIDATION_ERROR",""
"passed","Wed May 06 10:22:53 UTC 2026","Wed May 06 10:22:54 UTC 2026","173","","Health Check","","Health response echoes provided X-Request-ID header","","Health response echoes provided X-Request-ID header",""
"passed","Wed May 06 10:25:18 UTC 2026","Wed May 06 10:25:32 UTC 2026","13209","","Login","","Login X-Request-ID is echoed in response header","","Login X-Request-ID is echoed in response header",""
"passed","Wed May 06 10:26:12 UTC 2026","Wed May 06 10:26:14 UTC 2026","2614","","Update User","","PUT update persists changed email in subsequent GET","","PUT update persists changed email in subsequent GET",""
"passed","Wed May 06 10:21:31 UTC 2026","Wed May 06 10:21:34 UTC 2026","2269","","Create User","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Wed May 06 10:25:42 UTC 2026","Wed May 06 10:25:42 UTC 2026","171","","Mailbox Create","","Create mailbox with custom local_part returns 201 with matching email","","Create mailbox with custom local_part returns 201 with matching email",""
"passed","Wed May 06 10:25:35 UTC 2026","Wed May 06 10:25:36 UTC 2026","345","","Mail Messages","","Get messages for new mailbox returns 200 with count 0","","Get messages for new mailbox returns 200 with count 0",""
"passed","Wed May 06 10:26:22 UTC 2026","Wed May 06 10:26:24 UTC 2026","2398","","Update User","","PUT update with invalid email returns 400 VALIDATION_ERROR","","PUT update with invalid email returns 400 VALIDATION_ERROR",""
"passed","Wed May 06 10:26:07 UTC 2026","Wed May 06 10:26:09 UTC 2026","2607","","Patch User","","Patch after logout returns 401 INVALID_TOKEN","","Patch after logout returns 401 INVALID_TOKEN",""
"passed","Wed May 06 10:25:41 UTC 2026","Wed May 06 10:25:42 UTC 2026","344","","Mail Send","","Send message missing required field body returns 400 VALIDATION_ERROR","","Send message missing required field body returns 400 VALIDATION_ERROR",""
"passed","Wed May 06 10:22:15 UTC 2026","Wed May 06 10:22:18 UTC 2026","2284","","Create User","","Create user with invalid gender enum returns 400 VALIDATION_ERROR","","Create user with invalid gender enum returns 400 VALIDATION_ERROR",""
"passed","Wed May 06 10:22:47 UTC 2026","Wed May 06 10:22:49 UTC 2026","2173","","Get User","","Get user with malformed ID returns 404 USER_NOT_FOUND","","Get user with malformed ID returns 404 USER_NOT_FOUND",""
"passed","Wed May 06 10:22:29 UTC 2026","Wed May 06 10:22:32 UTC 2026","2415","","Delete User","","Delete returns 204 with empty body","","Delete returns 204 with empty body",""
"passed","Wed May 06 10:22:39 UTC 2026","Wed May 06 10:22:42 UTC 2026","2591","","Delete User","","Delete same user twice — second delete returns 404","","Delete same user twice — second delete returns 404",""
"passed","Wed May 06 10:26:36 UTC 2026","Wed May 06 10:26:38 UTC 2026","2172","","User Exists","","Check exists with malformed ID returns 404 with X-User-Exists false","","Check exists with malformed ID returns 404 with X-User-Exists false",""
"passed","Wed May 06 10:22:34 UTC 2026","Wed May 06 10:22:37 UTC 2026","2427","","Delete User","","Delete non-existent user with another user token returns 401 INVALID_TOKEN","","Delete non-existent user with another user token returns 401 INVALID_TOKEN",""
"passed","Wed May 06 10:21:59 UTC 2026","Wed May 06 10:22:02 UTC 2026","2731","","Create User","","Create user with duplicate username returns 409 DUPLICATE_USER","","Create user with duplicate username returns 409 DUPLICATE_USER",""
"passed","Wed May 06 10:25:39 UTC 2026","Wed May 06 10:25:40 UTC 2026","519","","Mail Send","","Sent message appears in GET messages list","","Sent message appears in GET messages list",""
"passed","Wed May 06 10:22:04 UTC 2026","Wed May 06 10:22:07 UTC 2026","2261","","Create User","","Create user with password shorter than 8 chars returns 400 VALIDATION_ERROR","","Create user with password shorter than 8 chars returns 400 VALIDATION_ERROR",""
"passed","Wed May 06 10:22:07 UTC 2026","Wed May 06 10:22:09 UTC 2026","2234","","Create User","","Create user with username shorter than 3 chars returns 400 VALIDATION_ERROR","","Create user with username shorter than 3 chars returns 400 VALIDATION_ERROR",""
"passed","Wed May 06 10:21:47 UTC 2026","Wed May 06 10:21:50 UTC 2026","2242","","Create User","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Wed May 06 10:25:38 UTC 2026","Wed May 06 10:25:39 UTC 2026","688","","Mail Messages","","Cross-mailbox message access returns 404 MESSAGE_NOT_FOUND","","Cross-mailbox message access returns 404 MESSAGE_NOT_FOUND",""
"passed","Wed May 06 10:23:45 UTC 2026","Wed May 06 10:23:59 UTC 2026","13632","","Login","","Login after logout succeeds and issues new token","","Login after logout succeeds and issues new token",""
"passed","Wed May 06 10:25:40 UTC 2026","Wed May 06 10:25:40 UTC 2026","514","","Mail Send","","Sent message is retrievable via GET messages ID","","Sent message is retrievable via GET messages ID",""
"passed","Wed May 06 10:22:09 UTC 2026","Wed May 06 10:22:11 UTC 2026","2238","","Create User","","Create user with username longer than 30 chars returns 400 VALIDATION_ERROR","","Create user with username longer than 30 chars returns 400 VALIDATION_ERROR",""
"passed","Wed May 06 10:25:48 UTC 2026","Wed May 06 10:25:50 UTC 2026","2240","","Options","","OPTIONS returns 204","","OPTIONS returns 204",""
"passed","Wed May 06 10:22:54 UTC 2026","Wed May 06 10:22:56 UTC 2026","2179","","List Users","","Get users list returns 200 with pagination fields","","Get users list returns 200 with pagination fields",""
"passed","Wed May 06 10:21:54 UTC 2026","Wed May 06 10:21:56 UTC 2026","2237","","Create User","","Create user with valid theme returns 201","","Create user with valid theme returns 201",""
"passed","Wed May 06 10:23:59 UTC 2026","Wed May 06 10:24:12 UTC 2026","13478","","Login","","Login with wrong password returns 401 INVALID_CREDENTIALS","","Login with wrong password returns 401 INVALID_CREDENTIALS",""
"passed","Wed May 06 10:23:00 UTC 2026","Wed May 06 10:23:02 UTC 2026","2181","","List Users","","Users list response does not contain access_token or password","","Users list response does not contain access_token or password",""
"passed","Wed May 06 10:21:43 UTC 2026","Wed May 06 10:21:45 UTC 2026","2282","","Create User","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Wed May 06 10:23:18 UTC 2026","Wed May 06 10:23:31 UTC 2026","13453","","Login","","Login response contains all required fields","","Login response contains all required fields",""
"passed","Wed May 06 10:25:45 UTC 2026","Wed May 06 10:25:46 UTC 2026","522","","Mailbox Delete","","Delete mailbox — GET messages also returns 404","","Delete mailbox — GET messages also returns 404",""
"passed","Wed May 06 10:22:25 UTC 2026","Wed May 06 10:22:27 UTC 2026","2231","","Create User","","VALIDATION_ERROR response contains request_id and error details","","VALIDATION_ERROR response contains request_id and error details",""
"passed","Wed May 06 10:25:46 UTC 2026","Wed May 06 10:25:47 UTC 2026","511","","Mailbox Delete","","Delete mailbox twice — second returns 404 MAILBOX_NOT_FOUND","","Delete mailbox twice — second returns 404 MAILBOX_NOT_FOUND",""
"passed","Wed May 06 10:22:22 UTC 2026","Wed May 06 10:22:25 UTC 2026","2245","","Create User","","Create user with bio longer than 500 chars returns 400 VALIDATION_ERROR","","Create user with bio longer than 500 chars returns 400 VALIDATION_ERROR",""
"passed","Wed May 06 10:21:29 UTC 2026","Wed May 06 10:21:31 UTC 2026","2278","","Create User","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Wed May 06 10:23:31 UTC 2026","Wed May 06 10:23:45 UTC 2026","13630","","Login","","Login invalidates previous token — old token returns 401 on PATCH","","Login invalidates previous token — old token returns 401 on PATCH",""
"passed","Wed May 06 10:25:44 UTC 2026","Wed May 06 10:25:44 UTC 2026","171","","Mailbox Create","","Create mailbox with uppercase in local_part returns 400 INVALID_LOCAL_PART","","Create mailbox with uppercase in local_part returns 400 INVALID_LOCAL_PART",""
"passed","Wed May 06 10:21:15 UTC 2026","Wed May 06 10:21:18 UTC 2026","2267","","Create User","","access_token format matches usr_{timestamp}_{hex} pattern","","access_token format matches usr_{timestamp}_{hex} pattern",""
"passed","Wed May 06 10:24:52 UTC 2026","Wed May 06 10:25:05 UTC 2026","13185","","Login","","Login with empty body returns 400 VALIDATION_ERROR","","Login with empty body returns 400 VALIDATION_ERROR",""
"passed","Wed May 06 10:25:44 UTC 2026","Wed May 06 10:25:44 UTC 2026","174","","Mailbox Create","","Create mailbox with local_part longer than 30 chars returns 400 INVALID_LOCAL_PART","","Create mailbox with local_part longer than 30 chars returns 400 INVALID_LOCAL_PART",""
"passed","Wed May 06 10:25:42 UTC 2026","Wed May 06 10:25:42 UTC 2026","180","","Mailbox Create","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Wed May 06 10:21:13 UTC 2026","Wed May 06 10:21:15 UTC 2026","2292","","Create User","","Response body never contains password field","","Response body never contains password field",""
"passed","Wed May 06 10:25:43 UTC 2026","Wed May 06 10:25:43 UTC 2026","166","","Mailbox Create","","Create mailbox with local_part at maximum boundary 30 chars returns 201","","Create mailbox with local_part at maximum boundary 30 chars returns 201",""
"passed","Wed May 06 10:23:02 UTC 2026","Wed May 06 10:23:04 UTC 2026","2180","","List Users","","Users list has Cache-Control no-store header","","Users list has Cache-Control no-store header",""
"passed","Wed May 06 10:22:58 UTC 2026","Wed May 06 10:23:00 UTC 2026","2180","","List Users","","Get users list with per_page 100 returns 200","","Get users list with per_page 100 returns 200",""
"passed","Wed May 06 10:21:34 UTC 2026","Wed May 06 10:21:36 UTC 2026","2308","","Create User","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Wed May 06 10:25:46 UTC 2026","Wed May 06 10:25:46 UTC 2026","690","","Mailbox Delete","","Delete mailbox with messages — message retrieval also returns 404","","Delete mailbox with messages — message retrieval also returns 404",""
"passed","Wed May 06 10:25:38 UTC 2026","Wed May 06 10:25:38 UTC 2026","347","","Mail Messages","","Get message with non-existent message ID returns 404 MESSAGE_NOT_FOUND","","Get message with non-existent message ID returns 404 MESSAGE_NOT_FOUND",""
"passed","Wed May 06 10:21:36 UTC 2026","Wed May 06 10:21:38 UTC 2026","2268","","Create User","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Wed May 06 10:25:42 UTC 2026","Wed May 06 10:25:43 UTC 2026","175","","Mailbox Create","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Wed May 06 10:21:40 UTC 2026","Wed May 06 10:21:43 UTC 2026","2431","","Create User","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Wed May 06 10:26:20 UTC 2026","Wed May 06 10:26:22 UTC 2026","2468","","Update User","","PUT update non-existent user with another user token returns 401 INVALID_TOKEN","","PUT update non-existent user with another user token returns 401 INVALID_TOKEN",""
"passed","Wed May 06 10:26:09 UTC 2026","Wed May 06 10:26:12 UTC 2026","2417","","Update User","","Full update user with valid token returns 200","","Full update user with valid token returns 200",""
"passed","Wed May 06 10:25:36 UTC 2026","Wed May 06 10:25:36 UTC 2026","519","","Mail Messages","","Messages list does not contain html_body field","","Messages list does not contain html_body field",""
"passed","Wed May 06 10:26:34 UTC 2026","Wed May 06 10:26:36 UTC 2026","2170","","User Exists","","GET alias for exists with non-existent user returns 404","","GET alias for exists with non-existent user returns 404",""
"passed","Wed May 06 10:25:47 UTC 2026","Wed May 06 10:25:47 UTC 2026","350","","Mailbox Get","","Get mailbox by token returns 200 with all expected fields","","Get mailbox by token returns 200 with all expected fields",""
"passed","Wed May 06 10:25:33 UTC 2026","Wed May 06 10:25:34 UTC 2026","604","","Logout","","Logout revoked token — DELETE also returns 401","","Logout revoked token — DELETE also returns 401",""
"passed","Wed May 06 10:25:43 UTC 2026","Wed May 06 10:25:43 UTC 2026","175","","Mailbox Create","","Create mailbox with allowed special chars underscore and hyphen returns 201","","Create mailbox with allowed special chars underscore and hyphen returns 201",""
"passed","Wed May 06 10:24:12 UTC 2026","Wed May 06 10:24:25 UTC 2026","13222","","Login","","Login with non-existent email returns 401 INVALID_CREDENTIALS","","Login with non-existent email returns 401 INVALID_CREDENTIALS",""
"passed","Wed May 06 10:25:42 UTC 2026","Wed May 06 10:25:42 UTC 2026","181","","Mail Send","","Send message to non-existent mailbox returns 404 MAILBOX_NOT_FOUND","","Send message to non-existent mailbox returns 404 MAILBOX_NOT_FOUND",""
"passed","Wed May 06 10:26:29 UTC 2026","Wed May 06 10:26:32 UTC 2026","2176","","User Exists","","HEAD non-existent user returns 404 with X-User-Exists false","","HEAD non-existent user returns 404 with X-User-Exists false",""
"passed","Wed May 06 10:21:38 UTC 2026","Wed May 06 10:21:40 UTC 2026","2270","","Create User","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Wed May 06 10:25:37 UTC 2026","Wed May 06 10:25:38 UTC 2026","522","","Mail Messages","","Get message by ID returns 200 with full body and html_body","","Get message by ID returns 200 with full body and html_body",""
"passed","Wed May 06 10:25:46 UTC 2026","Wed May 06 10:25:46 UTC 2026","167","","Mailbox Delete","","Delete non-existent mailbox returns 404 MAILBOX_NOT_FOUND","","Delete non-existent mailbox returns 404 MAILBOX_NOT_FOUND",""
"passed","Wed May 06 10:21:52 UTC 2026","Wed May 06 10:21:54 UTC 2026","2231","","Create User","","Create user with valid theme returns 201","","Create user with valid theme returns 201",""
"passed","Wed May 06 10:22:20 UTC 2026","Wed May 06 10:22:22 UTC 2026","2266","","Create User","","Create user with invalid theme enum returns 400 VALIDATION_ERROR","","Create user with invalid theme enum returns 400 VALIDATION_ERROR",""
"passed","Wed May 06 10:25:39 UTC 2026","Wed May 06 10:25:39 UTC 2026","346","","Mail Send","","Send message without html_body returns 201","","Send message without html_body returns 201",""
"passed","Wed May 06 10:25:36 UTC 2026","Wed May 06 10:25:37 UTC 2026","522","","Mail Messages","","After sending message count is 1","","After sending message count is 1",""
"passed","Wed May 06 10:25:42 UTC 2026","Wed May 06 10:25:42 UTC 2026","175","","Mailbox Create","","Create mailbox with empty body returns 201 with all required fields","","Create mailbox with empty body returns 201 with all required fields",""
"passed","Wed May 06 10:22:53 UTC 2026","Wed May 06 10:22:53 UTC 2026","173","","Health Check","","Health endpoint returns 200 with status ok and timestamp","","Health endpoint returns 200 with status ok and timestamp",""
"passed","Wed May 06 10:25:44 UTC 2026","Wed May 06 10:25:45 UTC 2026","172","","Mailbox Create","","Create mailbox with @ in local_part returns 400 INVALID_LOCAL_PART","","Create mailbox with @ in local_part returns 400 INVALID_LOCAL_PART",""
"passed","Wed May 06 10:25:48 UTC 2026","Wed May 06 10:25:48 UTC 2026","171","","Mailbox Get","","Get mailbox with malformed token returns 404 MAILBOX_NOT_FOUND","","Get mailbox with malformed token returns 404 MAILBOX_NOT_FOUND",""
"passed","Wed May 06 10:26:24 UTC 2026","Wed May 06 10:26:27 UTC 2026","2580","","Update User","","PUT update after logout returns 401 INVALID_TOKEN","","PUT update after logout returns 401 INVALID_TOKEN",""
"passed","Wed May 06 10:21:08 UTC 2026","Wed May 06 10:21:11 UTC 2026","2269","","Create User","","Create user with minimal required fields returns 201 with token","","Create user with minimal required fields returns 201 with token",""
"passed","Wed May 06 10:25:35 UTC 2026","Wed May 06 10:25:35 UTC 2026","617","","Logout","","User can re-login after logout and receives new valid token","","User can re-login after logout and receives new valid token",""
"passed","Wed May 06 10:21:18 UTC 2026","Wed May 06 10:21:20 UTC 2026","2297","","Create User","","Create user metadata fields are correct on creation","","Create user metadata fields are correct on creation",""
"passed","Wed May 06 10:25:34 UTC 2026","Wed May 06 10:25:35 UTC 2026","420","","Logout","","Logout with no auth header returns 401 MISSING_TOKEN","","Logout with no auth header returns 401 MISSING_TOKEN",""
"passed","Wed May 06 10:21:27 UTC 2026","Wed May 06 10:21:29 UTC 2026","2278","","Create User","","Create user with multiple interests returns 201","","Create user with multiple interests returns 201",""
"passed","Wed May 06 10:21:50 UTC 2026","Wed May 06 10:21:52 UTC 2026","2234","","Create User","","Create user with valid theme returns 201","","Create user with valid theme returns 201",""
"passed","Wed May 06 10:21:22 UTC 2026","Wed May 06 10:21:24 UTC 2026","2287","","Create User","","Create user with username at maximum length 30 chars returns 201","","Create user with username at maximum length 30 chars returns 201",""
"passed","Wed May 06 10:25:59 UTC 2026","Wed May 06 10:26:02 UTC 2026","2410","","Patch User","","Patch with empty body returns 200 with no changes","","Patch with empty body returns 200 with no changes",""
"passed","Wed May 06 10:25:57 UTC 2026","Wed May 06 10:25:59 UTC 2026","2420","","Patch User","","Patch only username returns 200","","Patch only username returns 200",""
"passed","Wed May 06 10:26:38 UTC 2026","Wed May 06 10:26:41 UTC 2026","2583","","User Exists","","After delete user exists returns false","","After delete user exists returns false",""
"passed","Wed May 06 10:25:42 UTC 2026","Wed May 06 10:25:42 UTC 2026","185","","Mailbox Create","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Wed May 06 10:25:37 UTC 2026","Wed May 06 10:25:37 UTC 2026","175","","Mail Messages","","Get messages for non-existent mailbox returns 404 MAILBOX_NOT_FOUND","","Get messages for non-existent mailbox returns 404 MAILBOX_NOT_FOUND",""
"passed","Wed May 06 10:25:39 UTC 2026","Wed May 06 10:25:39 UTC 2026","348","","Mail Send","","Send message returns 201 with full message object","","Send message returns 201 with full message object",""
"passed","Wed May 06 10:25:47 UTC 2026","Wed May 06 10:25:48 UTC 2026","167","","Mailbox Get","","Get mailbox with non-existent token returns 404 MAILBOX_NOT_FOUND","","Get mailbox with non-existent token returns 404 MAILBOX_NOT_FOUND",""
"passed","Wed May 06 10:22:02 UTC 2026","Wed May 06 10:22:04 UTC 2026","2487","","Create User","","Create user with invalid email returns 400 VALIDATION_ERROR","","Create user with invalid email returns 400 VALIDATION_ERROR",""
"passed","Wed May 06 10:21:56 UTC 2026","Wed May 06 10:21:59 UTC 2026","2690","","Create User","","Create user with duplicate email returns 409 DUPLICATE_USER","","Create user with duplicate email returns 409 DUPLICATE_USER",""
"passed","Wed May 06 10:24:25 UTC 2026","Wed May 06 10:24:39 UTC 2026","13215","","Login","","Login with invalid email format returns 400 VALIDATION_ERROR","","Login with invalid email format returns 400 VALIDATION_ERROR",""
"passed","Wed May 06 10:25:52 UTC 2026","Wed May 06 10:25:55 UTC 2026","2427","","Patch User","","Partial update firstName returns 200","","Partial update firstName returns 200",""
"passed","Wed May 06 10:25:05 UTC 2026","Wed May 06 10:25:18 UTC 2026","13246","","Login","","Login error response contains request_id in body","","Login error response contains request_id in body",""
"passed","Wed May 06 10:21:24 UTC 2026","Wed May 06 10:21:27 UTC 2026","2258","","Create User","","Create user with empty interests array returns 201","","Create user with empty interests array returns 201",""
"passed","Wed May 06 10:22:18 UTC 2026","Wed May 06 10:22:20 UTC 2026","2232","","Create User","","Create user with invalid employment status enum returns 400 VALIDATION_ERROR","","Create user with invalid employment status enum returns 400 VALIDATION_ERROR",""
"passed","Wed May 06 10:25:43 UTC 2026","Wed May 06 10:25:43 UTC 2026","172","","Mailbox Create","","Create mailbox with local_part at minimum boundary 3 chars returns 201","","Create mailbox with local_part at minimum boundary 3 chars returns 201",""
"passed","Wed May 06 10:22:32 UTC 2026","Wed May 06 10:22:34 UTC 2026","2403","","Delete User","","Delete with no Authorization header returns 401 MISSING_TOKEN","","Delete with no Authorization header returns 401 MISSING_TOKEN",""
"passed","Wed May 06 10:24:39 UTC 2026","Wed May 06 10:24:52 UTC 2026","13223","","Login","","Login with password shorter than 8 chars returns 400 VALIDATION_ERROR","","Login with password shorter than 8 chars returns 400 VALIDATION_ERROR",""
"passed","Wed May 06 10:25:43 UTC 2026","Wed May 06 10:25:43 UTC 2026","178","","Mailbox Create","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Wed May 06 10:21:11 UTC 2026","Wed May 06 10:21:13 UTC 2026","2286","","Create User","","Create user with all optional fields returns 201","","Create user with all optional fields returns 201",""
"passed","Wed May 06 10:22:56 UTC 2026","Wed May 06 10:22:58 UTC 2026","2186","","List Users","","Get users list with per_page 10 returns at most 10 results","","Get users list with per_page 10 returns at most 10 results",""
"passed","Wed May 06 10:26:27 UTC 2026","Wed May 06 10:26:29 UTC 2026","2409","","User Exists","","HEAD existing user returns 200 with X-User-Exists true","","HEAD existing user returns 200 with X-User-Exists true",""
