"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 08 09:28:00 UTC 2026","Fri May 08 09:28:00 UTC 2026","129","","Mailbox Delete","","Delete non-existent mailbox returns 404 MAILBOX_NOT_FOUND","","Delete non-existent mailbox returns 404 MAILBOX_NOT_FOUND",""
"passed","Fri May 08 09:27:51 UTC 2026","Fri May 08 09:27:51 UTC 2026","354","","Logout","","Logout with no auth header returns 401 MISSING_TOKEN","","Logout with no auth header returns 401 MISSING_TOKEN",""
"passed","Fri May 08 09:27:53 UTC 2026","Fri May 08 09:27:53 UTC 2026","137","","Mail Messages","","Get messages for non-existent mailbox returns 404 MAILBOX_NOT_FOUND","","Get messages for non-existent mailbox returns 404 MAILBOX_NOT_FOUND",""
"passed","Fri May 08 09:24:55 UTC 2026","Fri May 08 09:24:58 UTC 2026","2512","","Delete User","","Delete with another user token returns 401 INVALID_TOKEN","","Delete with another user token returns 401 INVALID_TOKEN",""
"passed","Fri May 08 09:27:58 UTC 2026","Fri May 08 09:27:58 UTC 2026","130","","Mailbox Create","","Create mailbox with local_part shorter than 3 chars returns 400 INVALID_LOCAL_PART","","Create mailbox with local_part shorter than 3 chars returns 400 INVALID_LOCAL_PART",""
"passed","Fri May 08 09:24:05 UTC 2026","Fri May 08 09:24:08 UTC 2026","2195","","Create User","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Fri May 08 09:24:37 UTC 2026","Fri May 08 09:24:39 UTC 2026","2236","","Create User","","Create user with invalid employment status enum returns 400 VALIDATION_ERROR","","Create user with invalid employment status enum returns 400 VALIDATION_ERROR",""
"passed","Fri May 08 09:23:52 UTC 2026","Fri May 08 09:23:54 UTC 2026","2203","","Create User","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Fri May 08 09:27:57 UTC 2026","Fri May 08 09:27:57 UTC 2026","134","","Mailbox Create","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Fri May 08 09:28:27 UTC 2026","Fri May 08 09:28:29 UTC 2026","2319","","Update User","","PUT update with no Authorization header returns 401 MISSING_TOKEN","","PUT update with no Authorization header returns 401 MISSING_TOKEN",""
"passed","Fri May 08 09:27:54 UTC 2026","Fri May 08 09:27:55 UTC 2026","261","","Mail Send","","Send message without html_body returns 201","","Send message without html_body returns 201",""
"passed","Fri May 08 09:23:34 UTC 2026","Fri May 08 09:23:37 UTC 2026","2210","","Create User","","Response body never contains password field","","Response body never contains password field",""
"passed","Fri May 08 09:23:46 UTC 2026","Fri May 08 09:23:48 UTC 2026","2189","","Create User","","Create user with empty interests array returns 201","","Create user with empty interests array returns 201",""
"passed","Fri May 08 09:28:46 UTC 2026","Fri May 08 09:28:48 UTC 2026","2127","","User Exists","","GET alias for exists with non-existent user returns 404","","GET alias for exists with non-existent user returns 404",""
"passed","Fri May 08 09:28:08 UTC 2026","Fri May 08 09:28:10 UTC 2026","2335","","Patch User","","Patch only email — other fields remain unchanged","","Patch only email — other fields remain unchanged",""
"passed","Fri May 08 09:28:20 UTC 2026","Fri May 08 09:28:22 UTC 2026","2470","","Patch User","","Patch after logout returns 401 INVALID_TOKEN","","Patch after logout returns 401 INVALID_TOKEN",""
"passed","Fri May 08 09:23:32 UTC 2026","Fri May 08 09:23:34 UTC 2026","2202","","Create User","","Create user with all optional fields returns 201","","Create user with all optional fields returns 201",""
"passed","Fri May 08 09:24:30 UTC 2026","Fri May 08 09:24:32 UTC 2026","2193","","Create User","","Create user missing profile.first_name returns 400 VALIDATION_ERROR","","Create user missing profile.first_name returns 400 VALIDATION_ERROR",""
"passed","Fri May 08 09:25:35 UTC 2026","Fri May 08 09:25:49 UTC 2026","13416","","Login","","Login response contains all required fields","","Login response contains all required fields",""
"passed","Fri May 08 09:23:57 UTC 2026","Fri May 08 09:23:59 UTC 2026","2204","","Create User","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Fri May 08 09:28:37 UTC 2026","Fri May 08 09:28:39 UTC 2026","2460","","Update User","","PUT update after logout returns 401 INVALID_TOKEN","","PUT update after logout returns 401 INVALID_TOKEN",""
"passed","Fri May 08 09:27:22 UTC 2026","Fri May 08 09:27:35 UTC 2026","13166","","Login","","Login error response contains request_id in body","","Login error response contains request_id in body",""
"passed","Fri May 08 09:23:39 UTC 2026","Fri May 08 09:23:41 UTC 2026","2193","","Create User","","Create user metadata fields are correct on creation","","Create user metadata fields are correct on creation",""
"passed","Fri May 08 09:26:56 UTC 2026","Fri May 08 09:27:09 UTC 2026","13171","","Login","","Login with password shorter than 8 chars returns 400 VALIDATION_ERROR","","Login with password shorter than 8 chars returns 400 VALIDATION_ERROR",""
"passed","Fri May 08 09:25:07 UTC 2026","Fri May 08 09:25:09 UTC 2026","2130","","Get User","","Get user with malformed ID returns 404 USER_NOT_FOUND","","Get user with malformed ID returns 404 USER_NOT_FOUND",""
"passed","Fri May 08 09:27:56 UTC 2026","Fri May 08 09:27:57 UTC 2026","131","","Mailbox Create","","Create mailbox with custom local_part returns 201 with matching email","","Create mailbox with custom local_part returns 201 with matching email",""
"passed","Fri May 08 09:27:57 UTC 2026","Fri May 08 09:27:57 UTC 2026","120","","Mailbox Create","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Fri May 08 09:27:55 UTC 2026","Fri May 08 09:27:55 UTC 2026","404","","Mail Send","","Sent message appears in GET messages list","","Sent message appears in GET messages list",""
"passed","Fri May 08 09:27:50 UTC 2026","Fri May 08 09:27:50 UTC 2026","458","","Logout","","Logout revoked token — DELETE also returns 401","","Logout revoked token — DELETE also returns 401",""
"passed","Fri May 08 09:24:51 UTC 2026","Fri May 08 09:24:53 UTC 2026","2313","","Delete User","","Delete with no Authorization header returns 401 MISSING_TOKEN","","Delete with no Authorization header returns 401 MISSING_TOKEN",""
"passed","Fri May 08 09:24:48 UTC 2026","Fri May 08 09:24:51 UTC 2026","2338","","Delete User","","Delete returns 204 with empty body","","Delete returns 204 with empty body",""
"passed","Fri May 08 09:28:15 UTC 2026","Fri May 08 09:28:17 UTC 2026","2313","","Patch User","","Patch with no auth header returns 401 MISSING_TOKEN","","Patch with no auth header returns 401 MISSING_TOKEN",""
"passed","Fri May 08 09:28:48 UTC 2026","Fri May 08 09:28:50 UTC 2026","2125","","User Exists","","Check exists with malformed ID returns 404 with X-User-Exists false","","Check exists with malformed ID returns 404 with X-User-Exists false",""
"passed","Fri May 08 09:24:39 UTC 2026","Fri May 08 09:24:41 UTC 2026","2193","","Create User","","Create user with invalid theme enum returns 400 VALIDATION_ERROR","","Create user with invalid theme enum returns 400 VALIDATION_ERROR",""
"passed","Fri May 08 09:27:58 UTC 2026","Fri May 08 09:27:58 UTC 2026","267","","Mailbox Create","","Create duplicate mailbox local_part and domain returns 409 ADDRESS_TAKEN","","Create duplicate mailbox local_part and domain returns 409 ADDRESS_TAKEN",""
"passed","Fri May 08 09:28:25 UTC 2026","Fri May 08 09:28:27 UTC 2026","2470","","Update User","","PUT update persists changed email in subsequent GET","","PUT update persists changed email in subsequent GET",""
"passed","Fri May 08 09:24:03 UTC 2026","Fri May 08 09:24:05 UTC 2026","2236","","Create User","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Fri May 08 09:25:11 UTC 2026","Fri May 08 09:25:11 UTC 2026","134","","Health Check","","Health endpoint returns 200 with status ok and timestamp","","Health endpoint returns 200 with status ok and timestamp",""
"passed","Fri May 08 09:23:30 UTC 2026","Fri May 08 09:23:32 UTC 2026","2194","","Create User","","Create user with minimal required fields returns 201 with token","","Create user with minimal required fields returns 201 with token",""
"passed","Fri May 08 09:27:57 UTC 2026","Fri May 08 09:27:57 UTC 2026","139","","Mailbox Create","","Create mailbox with local_part at minimum boundary 3 chars returns 201","","Create mailbox with local_part at minimum boundary 3 chars returns 201",""
"passed","Fri May 08 09:25:18 UTC 2026","Fri May 08 09:25:20 UTC 2026","2132","","List Users","","Users list response does not contain access_token or password","","Users list response does not contain access_token or password",""
"passed","Fri May 08 09:28:29 UTC 2026","Fri May 08 09:28:32 UTC 2026","2547","","Update User","","PUT update with another user token returns 401 INVALID_TOKEN","","PUT update with another user token returns 401 INVALID_TOKEN",""
"passed","Fri May 08 09:24:53 UTC 2026","Fri May 08 09:24:55 UTC 2026","2332","","Delete User","","Delete non-existent user with another user token returns 401 INVALID_TOKEN","","Delete non-existent user with another user token returns 401 INVALID_TOKEN",""
"passed","Fri May 08 09:24:08 UTC 2026","Fri May 08 09:24:10 UTC 2026","2184","","Create User","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Fri May 08 09:27:52 UTC 2026","Fri May 08 09:27:53 UTC 2026","404","","Mail Messages","","After sending message count is 1","","After sending message count is 1",""
"passed","Fri May 08 09:25:05 UTC 2026","Fri May 08 09:25:07 UTC 2026","2139","","Get User","","Get user with malformed ID returns 404 USER_NOT_FOUND","","Get user with malformed ID returns 404 USER_NOT_FOUND",""
"passed","Fri May 08 09:25:11 UTC 2026","Fri May 08 09:25:11 UTC 2026","129","","Health Check","","Health response includes X-Request-ID header auto-generated","","Health response includes X-Request-ID header auto-generated",""
"passed","Fri May 08 09:24:44 UTC 2026","Fri May 08 09:24:46 UTC 2026","2194","","Create User","","VALIDATION_ERROR response contains request_id and error details","","VALIDATION_ERROR response contains request_id and error details",""
"passed","Fri May 08 09:28:00 UTC 2026","Fri May 08 09:28:00 UTC 2026","260","","Mailbox Get","","Get mailbox by token returns 200 with all expected fields","","Get mailbox by token returns 200 with all expected fields",""
"passed","Fri May 08 09:26:43 UTC 2026","Fri May 08 09:26:56 UTC 2026","13175","","Login","","Login with invalid email format returns 400 VALIDATION_ERROR","","Login with invalid email format returns 400 VALIDATION_ERROR",""
"passed","Fri May 08 09:25:20 UTC 2026","Fri May 08 09:25:22 UTC 2026","2131","","List Users","","Users list has Cache-Control no-store header","","Users list has Cache-Control no-store header",""
"passed","Fri May 08 09:27:48 UTC 2026","Fri May 08 09:27:49 UTC 2026","418","","Logout","","Logout returns 200 with success true message","","Logout returns 200 with success true message",""
"passed","Fri May 08 09:27:57 UTC 2026","Fri May 08 09:27:57 UTC 2026","131","","Mailbox Create","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Fri May 08 09:24:10 UTC 2026","Fri May 08 09:24:12 UTC 2026","2253","","Create User","","Create user with valid theme returns 201","","Create user with valid theme returns 201",""
"passed","Fri May 08 09:27:50 UTC 2026","Fri May 08 09:27:51 UTC 2026","475","","Logout","","Double logout — second attempt returns 401 INVALID_TOKEN","","Double logout — second attempt returns 401 INVALID_TOKEN",""
"passed","Fri May 08 09:24:12 UTC 2026","Fri May 08 09:24:14 UTC 2026","2248","","Create User","","Create user with valid theme returns 201","","Create user with valid theme returns 201",""
"passed","Fri May 08 09:28:32 UTC 2026","Fri May 08 09:28:34 UTC 2026","2335","","Update User","","PUT update non-existent user with another user token returns 401 INVALID_TOKEN","","PUT update non-existent user with another user token returns 401 INVALID_TOKEN",""
"passed","Fri May 08 09:27:57 UTC 2026","Fri May 08 09:27:57 UTC 2026","134","","Mailbox Create","","Create mailbox with allowed special chars underscore and hyphen returns 201","","Create mailbox with allowed special chars underscore and hyphen returns 201",""
"passed","Fri May 08 09:24:28 UTC 2026","Fri May 08 09:24:30 UTC 2026","2196","","Create User","","Create user with username longer than 30 chars returns 400 VALIDATION_ERROR","","Create user with username longer than 30 chars returns 400 VALIDATION_ERROR",""
"passed","Fri May 08 09:23:37 UTC 2026","Fri May 08 09:23:39 UTC 2026","2184","","Create User","","access_token format matches usr_{timestamp}_{hex} pattern","","access_token format matches usr_{timestamp}_{hex} pattern",""
"passed","Fri May 08 09:28:05 UTC 2026","Fri May 08 09:28:08 UTC 2026","2499","","Patch User","","Partial update firstName returns 200","","Partial update firstName returns 200",""
"passed","Fri May 08 09:28:03 UTC 2026","Fri May 08 09:28:05 UTC 2026","2128","","Options","","OPTIONS does not require Authorization header","","OPTIONS does not require Authorization header",""
"passed","Fri May 08 09:25:11 UTC 2026","Fri May 08 09:25:11 UTC 2026","131","","Health Check","","Health response echoes provided X-Request-ID header","","Health response echoes provided X-Request-ID header",""
"passed","Fri May 08 09:27:53 UTC 2026","Fri May 08 09:27:53 UTC 2026","262","","Mail Messages","","Get message with non-existent message ID returns 404 MESSAGE_NOT_FOUND","","Get message with non-existent message ID returns 404 MESSAGE_NOT_FOUND",""
"passed","Fri May 08 09:24:21 UTC 2026","Fri May 08 09:24:24 UTC 2026","2202","","Create User","","Create user with invalid email returns 400 VALIDATION_ERROR","","Create user with invalid email returns 400 VALIDATION_ERROR",""
"passed","Fri May 08 09:27:49 UTC 2026","Fri May 08 09:27:50 UTC 2026","475","","Logout","","Logout revoked token — PUT also returns 401","","Logout revoked token — PUT also returns 401",""
"passed","Fri May 08 09:28:39 UTC 2026","Fri May 08 09:28:42 UTC 2026","2606","","User Exists","","HEAD existing user returns 200 with X-User-Exists true","","HEAD existing user returns 200 with X-User-Exists true",""
"passed","Fri May 08 09:27:52 UTC 2026","Fri May 08 09:27:52 UTC 2026","389","","Mail Messages","","Messages list does not contain html_body field","","Messages list does not contain html_body field",""
"passed","Fri May 08 09:27:56 UTC 2026","Fri May 08 09:27:56 UTC 2026","131","","Mailbox Create","","Create mailbox with empty body returns 201 with all required fields","","Create mailbox with empty body returns 201 with all required fields",""
"passed","Fri May 08 09:23:54 UTC 2026","Fri May 08 09:23:57 UTC 2026","2216","","Create User","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Fri May 08 09:28:12 UTC 2026","Fri May 08 09:28:15 UTC 2026","2349","","Patch User","","Patch with empty body returns 200 with no changes","","Patch with empty body returns 200 with no changes",""
"passed","Fri May 08 09:24:58 UTC 2026","Fri May 08 09:25:00 UTC 2026","2456","","Delete User","","Delete same user twice — second delete returns 404","","Delete same user twice — second delete returns 404",""
"passed","Fri May 08 09:27:35 UTC 2026","Fri May 08 09:27:48 UTC 2026","13159","","Login","","Login X-Request-ID is echoed in response header","","Login X-Request-ID is echoed in response header",""
"passed","Fri May 08 09:25:09 UTC 2026","Fri May 08 09:25:11 UTC 2026","2132","","Get User","","Get user with malformed ID returns 404 USER_NOT_FOUND","","Get user with malformed ID returns 404 USER_NOT_FOUND",""
"passed","Fri May 08 09:27:56 UTC 2026","Fri May 08 09:27:56 UTC 2026","268","","Mail Send","","Send message missing required field subject returns 400 VALIDATION_ERROR","","Send message missing required field subject returns 400 VALIDATION_ERROR",""
"passed","Fri May 08 09:28:44 UTC 2026","Fri May 08 09:28:46 UTC 2026","2320","","User Exists","","GET alias for exists with existing user returns 200 with X-User-Exists true","","GET alias for exists with existing user returns 200 with X-User-Exists true",""
"passed","Fri May 08 09:27:58 UTC 2026","Fri May 08 09:27:59 UTC 2026","387","","Mailbox Delete","","Delete mailbox returns 204 and subsequent GET returns 404","","Delete mailbox returns 204 and subsequent GET returns 404",""
"passed","Fri May 08 09:27:56 UTC 2026","Fri May 08 09:27:56 UTC 2026","134","","Mail Send","","Send message to non-existent mailbox returns 404 MAILBOX_NOT_FOUND","","Send message to non-existent mailbox returns 404 MAILBOX_NOT_FOUND",""
"passed","Fri May 08 09:27:53 UTC 2026","Fri May 08 09:27:54 UTC 2026","134","","Mail Messages","","Get message with non-existent mailbox token returns 404 MAILBOX_NOT_FOUND","","Get message with non-existent mailbox token returns 404 MAILBOX_NOT_FOUND",""
"passed","Fri May 08 09:27:09 UTC 2026","Fri May 08 09:27:22 UTC 2026","13137","","Login","","Login with empty body returns 400 VALIDATION_ERROR","","Login with empty body returns 400 VALIDATION_ERROR",""
"passed","Fri May 08 09:25:16 UTC 2026","Fri May 08 09:25:18 UTC 2026","2132","","List Users","","Get users list with per_page 100 returns 200","","Get users list with per_page 100 returns 200",""
"passed","Fri May 08 09:28:22 UTC 2026","Fri May 08 09:28:25 UTC 2026","2505","","Update User","","Full update user with valid token returns 200","","Full update user with valid token returns 200",""
"passed","Fri May 08 09:25:02 UTC 2026","Fri May 08 09:25:05 UTC 2026","2134","","Get User","","Get user by non-existent ID returns 404 USER_NOT_FOUND","","Get user by non-existent ID returns 404 USER_NOT_FOUND",""
"passed","Fri May 08 09:23:43 UTC 2026","Fri May 08 09:23:46 UTC 2026","2250","","Create User","","Create user with username at maximum length 30 chars returns 201","","Create user with username at maximum length 30 chars returns 201",""
"passed","Fri May 08 09:28:50 UTC 2026","Fri May 08 09:28:53 UTC 2026","2443","","User Exists","","After delete user exists returns false","","After delete user exists returns false",""
"passed","Fri May 08 09:24:19 UTC 2026","Fri May 08 09:24:21 UTC 2026","2369","","Create User","","Create user with duplicate username returns 409 DUPLICATE_USER","","Create user with duplicate username returns 409 DUPLICATE_USER",""
"passed","Fri May 08 09:28:01 UTC 2026","Fri May 08 09:28:01 UTC 2026","137","","Mailbox Get","","Get mailbox with malformed token returns 404 MAILBOX_NOT_FOUND","","Get mailbox with malformed token returns 404 MAILBOX_NOT_FOUND",""
"passed","Fri May 08 09:28:42 UTC 2026","Fri May 08 09:28:44 UTC 2026","2135","","User Exists","","HEAD non-existent user returns 404 with X-User-Exists false","","HEAD non-existent user returns 404 with X-User-Exists false",""
"passed","Fri May 08 09:25:49 UTC 2026","Fri May 08 09:26:02 UTC 2026","13502","","Login","","Login invalidates previous token — old token returns 401 on PATCH","","Login invalidates previous token — old token returns 401 on PATCH",""
"passed","Fri May 08 09:27:54 UTC 2026","Fri May 08 09:27:54 UTC 2026","248","","Mail Send","","Send message returns 201 with full message object","","Send message returns 201 with full message object",""
"passed","Fri May 08 09:27:58 UTC 2026","Fri May 08 09:27:58 UTC 2026","122","","Mailbox Create","","Create mailbox with invalid domain returns 400 INVALID_DOMAIN","","Create mailbox with invalid domain returns 400 INVALID_DOMAIN",""
"passed","Fri May 08 09:27:58 UTC 2026","Fri May 08 09:27:58 UTC 2026","121","","Mailbox Create","","Create mailbox with uppercase in local_part returns 400 INVALID_LOCAL_PART","","Create mailbox with uppercase in local_part returns 400 INVALID_LOCAL_PART",""
"passed","Fri May 08 09:28:01 UTC 2026","Fri May 08 09:28:03 UTC 2026","2124","","Options","","OPTIONS returns 204","","OPTIONS returns 204",""
"passed","Fri May 08 09:25:11 UTC 2026","Fri May 08 09:25:14 UTC 2026","2142","","List Users","","Get users list returns 200 with pagination fields","","Get users list returns 200 with pagination fields",""
"passed","Fri May 08 09:23:48 UTC 2026","Fri May 08 09:23:50 UTC 2026","2212","","Create User","","Create user with multiple interests returns 201","","Create user with multiple interests returns 201",""
"passed","Fri May 08 09:23:50 UTC 2026","Fri May 08 09:23:52 UTC 2026","2209","","Create User","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Fri May 08 09:27:54 UTC 2026","Fri May 08 09:27:54 UTC 2026","511","","Mail Messages","","Cross-mailbox message access returns 404 MESSAGE_NOT_FOUND","","Cross-mailbox message access returns 404 MESSAGE_NOT_FOUND",""
"passed","Fri May 08 09:27:55 UTC 2026","Fri May 08 09:27:55 UTC 2026","384","","Mail Send","","Sent message is retrievable via GET messages ID","","Sent message is retrievable via GET messages ID",""
"passed","Fri May 08 09:27:56 UTC 2026","Fri May 08 09:27:56 UTC 2026","253","","Mail Send","","Send message missing required field body returns 400 VALIDATION_ERROR","","Send message missing required field body returns 400 VALIDATION_ERROR",""
"passed","Fri May 08 09:23:41 UTC 2026","Fri May 08 09:23:43 UTC 2026","2191","","Create User","","Create user with username at minimum length 3 chars returns 201","","Create user with username at minimum length 3 chars returns 201",""
"passed","Fri May 08 09:24:32 UTC 2026","Fri May 08 09:24:35 UTC 2026","2235","","Create User","","Create user with first_name shorter than 2 chars returns 400 VALIDATION_ERROR","","Create user with first_name shorter than 2 chars returns 400 VALIDATION_ERROR",""
"passed","Fri May 08 09:26:02 UTC 2026","Fri May 08 09:26:16 UTC 2026","13559","","Login","","Login after logout succeeds and issues new token","","Login after logout succeeds and issues new token",""
"passed","Fri May 08 09:25:22 UTC 2026","Fri May 08 09:25:35 UTC 2026","13369","","Login","","Login with valid credentials returns 200 and token","","Login with valid credentials returns 200 and token",""
