"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 05 04:18:55 UTC 2026","Tue May 05 04:18:57 UTC 2026","2208","","POST /api/v1/users/create","","Create user with username at minimum length 3 chars returns 201","","Create user with username at minimum length 3 chars returns 201",""
"passed","Tue May 05 04:19:29 UTC 2026","Tue May 05 04:19:31 UTC 2026","2206","","POST /api/v1/users/create","","Create user with valid theme returns 201","","Create user with valid theme returns 201",""
"passed","Tue May 05 04:19:04 UTC 2026","Tue May 05 04:19:06 UTC 2026","2239","","POST /api/v1/users/create","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Tue May 05 04:23:24 UTC 2026","Tue May 05 04:23:24 UTC 2026","117","","Mail API — /api/v1/mail/*","","Get message with non-existent mailbox token returns 404 MAILBOX_NOT_FOUND","","Get message with non-existent mailbox token returns 404 MAILBOX_NOT_FOUND",""
"passed","Tue May 05 04:19:24 UTC 2026","Tue May 05 04:19:26 UTC 2026","2246","","POST /api/v1/users/create","","Create user with valid theme returns 201","","Create user with valid theme returns 201",""
"passed","Tue May 05 04:23:21 UTC 2026","Tue May 05 04:23:21 UTC 2026","117","","Mail API — /api/v1/mail/*","","Create mailbox with local_part at maximum boundary 30 chars returns 201","","Create mailbox with local_part at maximum boundary 30 chars returns 201",""
"passed","Tue May 05 04:23:21 UTC 2026","Tue May 05 04:23:22 UTC 2026","125","","Mail API — /api/v1/mail/*","","Create mailbox with invalid domain returns 400 INVALID_DOMAIN","","Create mailbox with invalid domain returns 400 INVALID_DOMAIN",""
"passed","Tue May 05 04:23:20 UTC 2026","Tue May 05 04:23:20 UTC 2026","127","","Mail API — /api/v1/mail/*","","Create mailbox with empty body returns 201 with all required fields","","Create mailbox with empty body returns 201 with all required fields",""
"passed","Tue May 05 04:22:10 UTC 2026","Tue May 05 04:22:23 UTC 2026","13181","","POST /api/v1/login","","Login with password shorter than 8 chars returns 400 VALIDATION_ERROR","","Login with password shorter than 8 chars returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 04:23:21 UTC 2026","Tue May 05 04:23:21 UTC 2026","122","","Mail API — /api/v1/mail/*","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Tue May 05 04:23:27 UTC 2026","Tue May 05 04:23:28 UTC 2026","351","","Mail API — /api/v1/mail/*","","Delete mailbox — GET messages also returns 404","","Delete mailbox — GET messages also returns 404",""
"passed","Tue May 05 04:23:24 UTC 2026","Tue May 05 04:23:24 UTC 2026","378","","Mail API — /api/v1/mail/*","","Get message by ID returns 200 with full body and html_body","","Get message by ID returns 200 with full body and html_body",""
"passed","Tue May 05 04:20:26 UTC 2026","Tue May 05 04:20:26 UTC 2026","117","","GET /api/v1/health","","Health response includes X-Request-ID header auto-generated","","Health response includes X-Request-ID header auto-generated",""
"passed","Tue May 05 04:23:24 UTC 2026","Tue May 05 04:23:25 UTC 2026","508","","Mail API — /api/v1/mail/*","","Cross-mailbox message access returns 404 MESSAGE_NOT_FOUND","","Cross-mailbox message access returns 404 MESSAGE_NOT_FOUND",""
"passed","Tue May 05 04:20:21 UTC 2026","Tue May 05 04:20:23 UTC 2026","2122","","GET /api/v1/users/get/:id","","Get user with malformed ID returns 404 USER_NOT_FOUND","","Get user with malformed ID returns 404 USER_NOT_FOUND",""
"passed","Tue May 05 04:23:27 UTC 2026","Tue May 05 04:23:27 UTC 2026","128","","Mail API — /api/v1/mail/*","","Send message to non-existent mailbox returns 404 MAILBOX_NOT_FOUND","","Send message to non-existent mailbox returns 404 MAILBOX_NOT_FOUND",""
"passed","Tue May 05 04:23:22 UTC 2026","Tue May 05 04:23:22 UTC 2026","122","","Mail API — /api/v1/mail/*","","Create mailbox with local_part shorter than 3 chars returns 400 INVALID_LOCAL_PART","","Create mailbox with local_part shorter than 3 chars returns 400 INVALID_LOCAL_PART",""
"passed","Tue May 05 04:20:12 UTC 2026","Tue May 05 04:20:15 UTC 2026","2500","","DELETE /api/v1/users/delete/:id","","Delete same user twice — second delete returns 404","","Delete same user twice — second delete returns 404",""
"passed","Tue May 05 04:23:20 UTC 2026","Tue May 05 04:23:21 UTC 2026","120","","Mail API — /api/v1/mail/*","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Tue May 05 04:22:50 UTC 2026","Tue May 05 04:23:03 UTC 2026","13157","","POST /api/v1/login","","Login X-Request-ID is echoed in response header","","Login X-Request-ID is echoed in response header",""
"passed","Tue May 05 04:18:51 UTC 2026","Tue May 05 04:18:53 UTC 2026","2211","","POST /api/v1/users/create","","access_token format matches usr_{timestamp}_{hex} pattern","","access_token format matches usr_{timestamp}_{hex} pattern",""
"passed","Tue May 05 04:19:51 UTC 2026","Tue May 05 04:19:53 UTC 2026","2187","","POST /api/v1/users/create","","Create user with invalid employment status enum returns 400 VALIDATION_ERROR","","Create user with invalid employment status enum returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 04:19:36 UTC 2026","Tue May 05 04:19:38 UTC 2026","2185","","POST /api/v1/users/create","","Create user with invalid email returns 400 VALIDATION_ERROR","","Create user with invalid email returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 04:20:28 UTC 2026","Tue May 05 04:20:30 UTC 2026","2132","","GET /api/v1/users/list","","Get users list with per_page 10 returns at most 10 results","","Get users list with per_page 10 returns at most 10 results",""
"passed","Tue May 05 04:22:23 UTC 2026","Tue May 05 04:22:36 UTC 2026","13117","","POST /api/v1/login","","Login with empty body returns 400 VALIDATION_ERROR","","Login with empty body returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 04:19:31 UTC 2026","Tue May 05 04:19:33 UTC 2026","2430","","POST /api/v1/users/create","","Create user with duplicate email returns 409 DUPLICATE_USER","","Create user with duplicate email returns 409 DUPLICATE_USER",""
"passed","Tue May 05 04:20:05 UTC 2026","Tue May 05 04:20:07 UTC 2026","2313","","DELETE /api/v1/users/delete/:id","","Delete with no Authorization header returns 401 MISSING_TOKEN","","Delete with no Authorization header returns 401 MISSING_TOKEN",""
"passed","Tue May 05 04:20:34 UTC 2026","Tue May 05 04:20:37 UTC 2026","2126","","GET /api/v1/users/list","","Users list has Cache-Control no-store header","","Users list has Cache-Control no-store header",""
"passed","Tue May 05 04:23:22 UTC 2026","Tue May 05 04:23:22 UTC 2026","126","","Mail API — /api/v1/mail/*","","Create mailbox with uppercase in local_part returns 400 INVALID_LOCAL_PART","","Create mailbox with uppercase in local_part returns 400 INVALID_LOCAL_PART",""
"passed","Tue May 05 04:23:53 UTC 2026","Tue May 05 04:23:56 UTC 2026","2596","","PUT /api/v1/users/update/:id","","PUT update with another user token returns 401 INVALID_TOKEN","","PUT update with another user token returns 401 INVALID_TOKEN",""
"passed","Tue May 05 04:19:56 UTC 2026","Tue May 05 04:19:58 UTC 2026","2237","","POST /api/v1/users/create","","Create user with bio longer than 500 chars returns 400 VALIDATION_ERROR","","Create user with bio longer than 500 chars returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 04:23:22 UTC 2026","Tue May 05 04:23:22 UTC 2026","117","","Mail API — /api/v1/mail/*","","Create mailbox with @ in local_part returns 400 INVALID_LOCAL_PART","","Create mailbox with @ in local_part returns 400 INVALID_LOCAL_PART",""
"passed","Tue May 05 04:23:29 UTC 2026","Tue May 05 04:23:29 UTC 2026","121","","OPTIONS /api/v1/users/options","","OPTIONS returns 204","","OPTIONS returns 204",""
"passed","Tue May 05 04:20:00 UTC 2026","Tue May 05 04:20:03 UTC 2026","2474","","DELETE /api/v1/users/delete/:id","","Delete user with valid token returns 204 and subsequent GET returns 404","","Delete user with valid token returns 204 and subsequent GET returns 404",""
"passed","Tue May 05 04:20:26 UTC 2026","Tue May 05 04:20:28 UTC 2026","2123","","GET /api/v1/users/list","","Get users list returns 200 with pagination fields","","Get users list returns 200 with pagination fields",""
"passed","Tue May 05 04:23:13 UTC 2026","Tue May 05 04:23:15 UTC 2026","2515","","POST /api/v1/users/logout/:id","","Double logout — second attempt returns 401 INVALID_TOKEN","","Double logout — second attempt returns 401 INVALID_TOKEN",""
"passed","Tue May 05 04:23:21 UTC 2026","Tue May 05 04:23:21 UTC 2026","124","","Mail API — /api/v1/mail/*","","Create mailbox with local_part at minimum boundary 3 chars returns 201","","Create mailbox with local_part at minimum boundary 3 chars returns 201",""
"passed","Tue May 05 04:19:15 UTC 2026","Tue May 05 04:19:17 UTC 2026","2235","","POST /api/v1/users/create","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Tue May 05 04:21:44 UTC 2026","Tue May 05 04:21:57 UTC 2026","13176","","POST /api/v1/login","","Login with non-existent email returns 401 INVALID_CREDENTIALS","","Login with non-existent email returns 401 INVALID_CREDENTIALS",""
"passed","Tue May 05 04:20:10 UTC 2026","Tue May 05 04:20:12 UTC 2026","2549","","DELETE /api/v1/users/delete/:id","","Delete with another user token returns 401 INVALID_TOKEN","","Delete with another user token returns 401 INVALID_TOKEN",""
"passed","Tue May 05 04:19:02 UTC 2026","Tue May 05 04:19:04 UTC 2026","2206","","POST /api/v1/users/create","","Create user with multiple interests returns 201","","Create user with multiple interests returns 201",""
"passed","Tue May 05 04:23:46 UTC 2026","Tue May 05 04:23:48 UTC 2026","2338","","PUT /api/v1/users/update/:id","","Full update user with valid token returns 200","","Full update user with valid token returns 200",""
"passed","Tue May 05 04:19:11 UTC 2026","Tue May 05 04:19:13 UTC 2026","2194","","POST /api/v1/users/create","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Tue May 05 04:23:58 UTC 2026","Tue May 05 04:24:00 UTC 2026","2336","","PUT /api/v1/users/update/:id","","PUT update with invalid email returns 400 VALIDATION_ERROR","","PUT update with invalid email returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 04:20:50 UTC 2026","Tue May 05 04:21:03 UTC 2026","13358","","POST /api/v1/login","","Login response contains all required fields","","Login response contains all required fields",""
"passed","Tue May 05 04:23:27 UTC 2026","Tue May 05 04:23:27 UTC 2026","360","","Mail API — /api/v1/mail/*","","Delete mailbox returns 204 and subsequent GET returns 404","","Delete mailbox returns 204 and subsequent GET returns 404",""
"passed","Tue May 05 04:20:17 UTC 2026","Tue May 05 04:20:19 UTC 2026","2125","","GET /api/v1/users/get/:id","","Get user by non-existent ID returns 404 USER_NOT_FOUND","","Get user by non-existent ID returns 404 USER_NOT_FOUND",""
"passed","Tue May 05 04:20:03 UTC 2026","Tue May 05 04:20:05 UTC 2026","2325","","DELETE /api/v1/users/delete/:id","","Delete returns 204 with empty body","","Delete returns 204 with empty body",""
"passed","Tue May 05 04:19:33 UTC 2026","Tue May 05 04:19:36 UTC 2026","2527","","POST /api/v1/users/create","","Create user with duplicate username returns 409 DUPLICATE_USER","","Create user with duplicate username returns 409 DUPLICATE_USER",""
"passed","Tue May 05 04:23:22 UTC 2026","Tue May 05 04:23:22 UTC 2026","123","","Mail API — /api/v1/mail/*","","Create mailbox with local_part longer than 30 chars returns 400 INVALID_LOCAL_PART","","Create mailbox with local_part longer than 30 chars returns 400 INVALID_LOCAL_PART",""
"passed","Tue May 05 04:23:27 UTC 2026","Tue May 05 04:23:27 UTC 2026","243","","Mail API — /api/v1/mail/*","","Send message missing required field body returns 400 VALIDATION_ERROR","","Send message missing required field body returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 04:19:49 UTC 2026","Tue May 05 04:19:51 UTC 2026","2188","","POST /api/v1/users/create","","Create user with invalid gender enum returns 400 VALIDATION_ERROR","","Create user with invalid gender enum returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 04:23:20 UTC 2026","Tue May 05 04:23:20 UTC 2026","133","","Mail API — /api/v1/mail/*","","Create mailbox with custom local_part returns 201 with matching email","","Create mailbox with custom local_part returns 201 with matching email",""
"passed","Tue May 05 04:23:23 UTC 2026","Tue May 05 04:23:24 UTC 2026","121","","Mail API — /api/v1/mail/*","","Get messages for non-existent mailbox returns 404 MAILBOX_NOT_FOUND","","Get messages for non-existent mailbox returns 404 MAILBOX_NOT_FOUND",""
"passed","Tue May 05 04:19:00 UTC 2026","Tue May 05 04:19:02 UTC 2026","2245","","POST /api/v1/users/create","","Create user with empty interests array returns 201","","Create user with empty interests array returns 201",""
"passed","Tue May 05 04:21:30 UTC 2026","Tue May 05 04:21:44 UTC 2026","13382","","POST /api/v1/login","","Login with wrong password returns 401 INVALID_CREDENTIALS","","Login with wrong password returns 401 INVALID_CREDENTIALS",""
"passed","Tue May 05 04:20:32 UTC 2026","Tue May 05 04:20:34 UTC 2026","2126","","GET /api/v1/users/list","","Users list response does not contain access_token or password","","Users list response does not contain access_token or password",""
"passed","Tue May 05 04:18:49 UTC 2026","Tue May 05 04:18:51 UTC 2026","2235","","POST /api/v1/users/create","","Response body never contains password field","","Response body never contains password field",""
"passed","Tue May 05 04:23:24 UTC 2026","Tue May 05 04:23:24 UTC 2026","244","","Mail API — /api/v1/mail/*","","Get message with non-existent message ID returns 404 MESSAGE_NOT_FOUND","","Get message with non-existent message ID returns 404 MESSAGE_NOT_FOUND",""
"passed","Tue May 05 04:23:28 UTC 2026","Tue May 05 04:23:28 UTC 2026","479","","Mail API — /api/v1/mail/*","","Delete mailbox with messages — message retrieval also returns 404","","Delete mailbox with messages — message retrieval also returns 404",""
"passed","Tue May 05 04:23:03 UTC 2026","Tue May 05 04:23:05 UTC 2026","2372","","POST /api/v1/users/logout/:id","","Logout returns 200 with success true message","","Logout returns 200 with success true message",""
"passed","Tue May 05 04:23:51 UTC 2026","Tue May 05 04:23:53 UTC 2026","2359","","PUT /api/v1/users/update/:id","","PUT update with no Authorization header returns 401 MISSING_TOKEN","","PUT update with no Authorization header returns 401 MISSING_TOKEN",""
"passed","Tue May 05 04:24:09 UTC 2026","Tue May 05 04:24:12 UTC 2026","2120","","HEAD /api/v1/users/exists/:id","","GET alias for exists with non-existent user returns 404","","GET alias for exists with non-existent user returns 404",""
"passed","Tue May 05 04:19:26 UTC 2026","Tue May 05 04:19:29 UTC 2026","2230","","POST /api/v1/users/create","","Create user with valid theme returns 201","","Create user with valid theme returns 201",""
"passed","Tue May 05 04:23:21 UTC 2026","Tue May 05 04:23:21 UTC 2026","116","","Mail API — /api/v1/mail/*","","Create mailbox with allowed special chars underscore and hyphen returns 201","","Create mailbox with allowed special chars underscore and hyphen returns 201",""
"passed","Tue May 05 04:19:22 UTC 2026","Tue May 05 04:19:24 UTC 2026","2218","","POST /api/v1/users/create","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Tue May 05 04:23:29 UTC 2026","Tue May 05 04:23:29 UTC 2026","117","","OPTIONS /api/v1/users/options","","OPTIONS does not require Authorization header","","OPTIONS does not require Authorization header",""
"passed","Tue May 05 04:20:07 UTC 2026","Tue May 05 04:20:10 UTC 2026","2310","","DELETE /api/v1/users/delete/:id","","Delete non-existent user with another user token returns 401 INVALID_TOKEN","","Delete non-existent user with another user token returns 401 INVALID_TOKEN",""
"passed","Tue May 05 04:21:57 UTC 2026","Tue May 05 04:22:10 UTC 2026","13168","","POST /api/v1/login","","Login with invalid email format returns 400 VALIDATION_ERROR","","Login with invalid email format returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 04:19:13 UTC 2026","Tue May 05 04:19:15 UTC 2026","2244","","POST /api/v1/users/create","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Tue May 05 04:23:31 UTC 2026","Tue May 05 04:23:34 UTC 2026","2414","","PATCH /api/v1/users/patch/:id","","Patch only email — other fields remain unchanged","","Patch only email — other fields remain unchanged",""
"passed","Tue May 05 04:23:25 UTC 2026","Tue May 05 04:23:25 UTC 2026","239","","Mail API — /api/v1/mail/*","","Send message returns 201 with full message object","","Send message returns 201 with full message object",""
"passed","Tue May 05 04:20:26 UTC 2026","Tue May 05 04:20:26 UTC 2026","120","","GET /api/v1/health","","Health response echoes provided X-Request-ID header","","Health response echoes provided X-Request-ID header",""
"passed","Tue May 05 04:23:43 UTC 2026","Tue May 05 04:23:46 UTC 2026","2621","","PATCH /api/v1/users/patch/:id","","Patch after logout returns 401 INVALID_TOKEN","","Patch after logout returns 401 INVALID_TOKEN",""
"passed","Tue May 05 04:23:34 UTC 2026","Tue May 05 04:23:36 UTC 2026","2348","","PATCH /api/v1/users/patch/:id","","Patch only username returns 200","","Patch only username returns 200",""
"passed","Tue May 05 04:20:23 UTC 2026","Tue May 05 04:20:26 UTC 2026","2123","","GET /api/v1/users/get/:id","","Get user with malformed ID returns 404 USER_NOT_FOUND","","Get user with malformed ID returns 404 USER_NOT_FOUND",""
"passed","Tue May 05 04:19:45 UTC 2026","Tue May 05 04:19:47 UTC 2026","2262","","POST /api/v1/users/create","","Create user missing profile.first_name returns 400 VALIDATION_ERROR","","Create user missing profile.first_name returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 04:19:53 UTC 2026","Tue May 05 04:19:56 UTC 2026","2205","","POST /api/v1/users/create","","Create user with invalid theme enum returns 400 VALIDATION_ERROR","","Create user with invalid theme enum returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 04:23:10 UTC 2026","Tue May 05 04:23:13 UTC 2026","2489","","POST /api/v1/users/logout/:id","","Logout revoked token — DELETE also returns 401","","Logout revoked token — DELETE also returns 401",""
"passed","Tue May 05 04:23:20 UTC 2026","Tue May 05 04:23:20 UTC 2026","125","","Mail API — /api/v1/mail/*","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Tue May 05 04:23:23 UTC 2026","Tue May 05 04:23:23 UTC 2026","368","","Mail API — /api/v1/mail/*","","Messages list does not contain html_body field","","Messages list does not contain html_body field",""
"passed","Tue May 05 04:20:15 UTC 2026","Tue May 05 04:20:17 UTC 2026","2330","","GET /api/v1/users/get/:id","","Get user by ID returns 200 with expected fields","","Get user by ID returns 200 with expected fields",""
"passed","Tue May 05 04:21:17 UTC 2026","Tue May 05 04:21:30 UTC 2026","13557","","POST /api/v1/login","","Login after logout succeeds and issues new token","","Login after logout succeeds and issues new token",""
"passed","Tue May 05 04:18:44 UTC 2026","Tue May 05 04:18:46 UTC 2026","2236","","POST /api/v1/users/create","","Create user with minimal required fields returns 201 with token","","Create user with minimal required fields returns 201 with token",""
"passed","Tue May 05 04:23:23 UTC 2026","Tue May 05 04:23:23 UTC 2026","364","","Mail API — /api/v1/mail/*","","After sending message count is 1","","After sending message count is 1",""
"passed","Tue May 05 04:19:42 UTC 2026","Tue May 05 04:19:45 UTC 2026","2218","","POST /api/v1/users/create","","Create user with username longer than 30 chars returns 400 VALIDATION_ERROR","","Create user with username longer than 30 chars returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 04:18:46 UTC 2026","Tue May 05 04:18:49 UTC 2026","2330","","POST /api/v1/users/create","","Create user with all optional fields returns 201","","Create user with all optional fields returns 201",""
"passed","Tue May 05 04:23:22 UTC 2026","Tue May 05 04:23:22 UTC 2026","120","","Mail API — /api/v1/mail/*","","Get mailbox with non-existent token returns 404 MAILBOX_NOT_FOUND","","Get mailbox with non-existent token returns 404 MAILBOX_NOT_FOUND",""
"passed","Tue May 05 04:23:56 UTC 2026","Tue May 05 04:23:58 UTC 2026","2353","","PUT /api/v1/users/update/:id","","PUT update non-existent user with another user token returns 401 INVALID_TOKEN","","PUT update non-existent user with another user token returns 401 INVALID_TOKEN",""
"passed","Tue May 05 04:23:29 UTC 2026","Tue May 05 04:23:31 UTC 2026","2313","","PATCH /api/v1/users/patch/:id","","Partial update firstName returns 200","","Partial update firstName returns 200",""
"passed","Tue May 05 04:19:47 UTC 2026","Tue May 05 04:19:49 UTC 2026","2242","","POST /api/v1/users/create","","Create user with first_name shorter than 2 chars returns 400 VALIDATION_ERROR","","Create user with first_name shorter than 2 chars returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 04:19:06 UTC 2026","Tue May 05 04:19:09 UTC 2026","2214","","POST /api/v1/users/create","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Tue May 05 04:23:23 UTC 2026","Tue May 05 04:23:23 UTC 2026","230","","Mail API — /api/v1/mail/*","","Get messages for new mailbox returns 200 with count 0","","Get messages for new mailbox returns 200 with count 0",""
"passed","Tue May 05 04:20:26 UTC 2026","Tue May 05 04:20:26 UTC 2026","121","","GET /api/v1/health","","Health endpoint returns 200 with status ok and timestamp","","Health endpoint returns 200 with status ok and timestamp",""
"passed","Tue May 05 04:23:05 UTC 2026","Tue May 05 04:23:08 UTC 2026","2449","","POST /api/v1/users/logout/:id","","Logout revoked token — PATCH returns 401","","Logout revoked token — PATCH returns 401",""
"passed","Tue May 05 04:24:05 UTC 2026","Tue May 05 04:24:07 UTC 2026","2128","","HEAD /api/v1/users/exists/:id","","HEAD non-existent user returns 404 with X-User-Exists false","","HEAD non-existent user returns 404 with X-User-Exists false",""
"passed","Tue May 05 04:19:40 UTC 2026","Tue May 05 04:19:42 UTC 2026","2230","","POST /api/v1/users/create","","Create user with username shorter than 3 chars returns 400 VALIDATION_ERROR","","Create user with username shorter than 3 chars returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 04:20:19 UTC 2026","Tue May 05 04:20:21 UTC 2026","2129","","GET /api/v1/users/get/:id","","Get user with malformed ID returns 404 USER_NOT_FOUND","","Get user with malformed ID returns 404 USER_NOT_FOUND",""
"passed","Tue May 05 04:18:53 UTC 2026","Tue May 05 04:18:55 UTC 2026","2219","","POST /api/v1/users/create","","Create user metadata fields are correct on creation","","Create user metadata fields are correct on creation",""
"passed","Tue May 05 04:20:30 UTC 2026","Tue May 05 04:20:32 UTC 2026","2127","","GET /api/v1/users/list","","Get users list with per_page 100 returns 200","","Get users list with per_page 100 returns 200",""
