"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 05 09:20:29 UTC 2026","Tue May 05 09:20:31 UTC 2026","2521","","PUT /api/v1/users/update/:id","","PUT update non-existent user with another user token returns 401 INVALID_TOKEN","","PUT update non-existent user with another user token returns 401 INVALID_TOKEN",""
"passed","Tue May 05 09:19:41 UTC 2026","Tue May 05 09:19:42 UTC 2026","637","","GET /api/v1/mail/:token/messages","","Messages list does not contain html_body field","","Messages list does not contain html_body field",""
"passed","Tue May 05 09:20:41 UTC 2026","Tue May 05 09:20:44 UTC 2026","2760","","HEAD /api/v1/users/exists/:id","","GET alias for exists with existing user returns 200 with X-User-Exists true","","GET alias for exists with existing user returns 200 with X-User-Exists true",""
"passed","Tue May 05 09:20:48 UTC 2026","Tue May 05 09:20:51 UTC 2026","2728","","HEAD /api/v1/users/exists/:id","","After delete user exists returns false","","After delete user exists returns false",""
"passed","Tue May 05 09:19:48 UTC 2026","Tue May 05 09:19:48 UTC 2026","411","","POST /api/v1/mail/:token/send","","Send message missing required field body returns 400 VALIDATION_ERROR","","Send message missing required field body returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 09:16:57 UTC 2026","Tue May 05 09:16:57 UTC 2026","207","","GET /api/v1/health","","Health response includes X-Request-ID header auto-generated","","Health response includes X-Request-ID header auto-generated",""
"passed","Tue May 05 09:16:07 UTC 2026","Tue May 05 09:16:09 UTC 2026","2288","","POST /api/v1/users/create","","Create user with password shorter than 8 chars returns 400 VALIDATION_ERROR","","Create user with password shorter than 8 chars returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 09:18:43 UTC 2026","Tue May 05 09:18:56 UTC 2026","13241","","POST /api/v1/login","","Login with password shorter than 8 chars returns 400 VALIDATION_ERROR","","Login with password shorter than 8 chars returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 09:15:36 UTC 2026","Tue May 05 09:15:38 UTC 2026","2297","","POST /api/v1/users/create","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Tue May 05 09:19:51 UTC 2026","Tue May 05 09:19:52 UTC 2026","210","","POST /api/v1/mail/create","","Create mailbox with @ in local_part returns 400 INVALID_LOCAL_PART","","Create mailbox with @ in local_part returns 400 INVALID_LOCAL_PART",""
"passed","Tue May 05 09:19:50 UTC 2026","Tue May 05 09:19:51 UTC 2026","419","","POST /api/v1/mail/create","","Create duplicate mailbox local_part and domain returns 409 ADDRESS_TAKEN","","Create duplicate mailbox local_part and domain returns 409 ADDRESS_TAKEN",""
"passed","Tue May 05 09:15:20 UTC 2026","Tue May 05 09:15:22 UTC 2026","2311","","POST /api/v1/users/create","","Create user metadata fields are correct on creation","","Create user metadata fields are correct on creation",""
"passed","Tue May 05 09:20:46 UTC 2026","Tue May 05 09:20:48 UTC 2026","2214","","HEAD /api/v1/users/exists/:id","","Check exists with malformed ID returns 404 with X-User-Exists false","","Check exists with malformed ID returns 404 with X-User-Exists false",""
"passed","Tue May 05 09:19:42 UTC 2026","Tue May 05 09:19:42 UTC 2026","207","","GET /api/v1/mail/:token/messages","","Get messages for non-existent mailbox returns 404 MAILBOX_NOT_FOUND","","Get messages for non-existent mailbox returns 404 MAILBOX_NOT_FOUND",""
"passed","Tue May 05 09:16:59 UTC 2026","Tue May 05 09:17:02 UTC 2026","2234","","GET /api/v1/users/list","","Get users list with per_page 10 returns at most 10 results","","Get users list with per_page 10 returns at most 10 results",""
"passed","Tue May 05 09:19:55 UTC 2026","Tue May 05 09:19:55 UTC 2026","416","","GET /api/v1/mail/:token","","Get mailbox by token returns 200 with all expected fields","","Get mailbox by token returns 200 with all expected fields",""
"passed","Tue May 05 09:19:23 UTC 2026","Tue May 05 09:19:36 UTC 2026","13268","","POST /api/v1/login","","Login X-Request-ID is echoed in response header","","Login X-Request-ID is echoed in response header",""
"passed","Tue May 05 09:19:53 UTC 2026","Tue May 05 09:19:54 UTC 2026","843","","DELETE /api/v1/mail/:token","","Delete mailbox with messages — message retrieval also returns 404","","Delete mailbox with messages — message retrieval also returns 404",""
"passed","Tue May 05 09:17:35 UTC 2026","Tue May 05 09:17:49 UTC 2026","13738","","POST /api/v1/login","","Login invalidates previous token — old token returns 401 on PATCH","","Login invalidates previous token — old token returns 401 on PATCH",""
"passed","Tue May 05 09:15:59 UTC 2026","Tue May 05 09:16:02 UTC 2026","2556","","POST /api/v1/users/create","","Create user with duplicate email returns 409 DUPLICATE_USER","","Create user with duplicate email returns 409 DUPLICATE_USER",""
"passed","Tue May 05 09:16:18 UTC 2026","Tue May 05 09:16:21 UTC 2026","2272","","POST /api/v1/users/create","","Create user with invalid gender enum returns 400 VALIDATION_ERROR","","Create user with invalid gender enum returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 09:19:54 UTC 2026","Tue May 05 09:19:54 UTC 2026","211","","DELETE /api/v1/mail/:token","","Delete non-existent mailbox returns 404 MAILBOX_NOT_FOUND","","Delete non-existent mailbox returns 404 MAILBOX_NOT_FOUND",""
"passed","Tue May 05 09:16:43 UTC 2026","Tue May 05 09:16:45 UTC 2026","2706","","DELETE /api/v1/users/delete/:id","","Delete same user twice — second delete returns 404","","Delete same user twice — second delete returns 404",""
"passed","Tue May 05 09:15:32 UTC 2026","Tue May 05 09:15:34 UTC 2026","2289","","POST /api/v1/users/create","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Tue May 05 09:15:11 UTC 2026","Tue May 05 09:15:13 UTC 2026","2293","","POST /api/v1/users/create","","Create user with minimal required fields returns 201 with token","","Create user with minimal required fields returns 201 with token",""
"passed","Tue May 05 09:19:48 UTC 2026","Tue May 05 09:19:48 UTC 2026","213","","POST /api/v1/mail/create","","Create mailbox with empty body returns 201 with all required fields","","Create mailbox with empty body returns 201 with all required fields",""
"passed","Tue May 05 09:19:51 UTC 2026","Tue May 05 09:19:51 UTC 2026","213","","POST /api/v1/mail/create","","Create mailbox with local_part longer than 30 chars returns 400 INVALID_LOCAL_PART","","Create mailbox with local_part longer than 30 chars returns 400 INVALID_LOCAL_PART",""
"passed","Tue May 05 09:15:38 UTC 2026","Tue May 05 09:15:41 UTC 2026","2274","","POST /api/v1/users/create","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Tue May 05 09:19:49 UTC 2026","Tue May 05 09:19:49 UTC 2026","211","","POST /api/v1/mail/create","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Tue May 05 09:19:47 UTC 2026","Tue May 05 09:19:48 UTC 2026","431","","POST /api/v1/mail/:token/send","","Send message missing required field subject returns 400 VALIDATION_ERROR","","Send message missing required field subject returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 09:19:37 UTC 2026","Tue May 05 09:19:38 UTC 2026","706","","POST /api/v1/users/logout/:id","","Logout revoked token — PUT also returns 401","","Logout revoked token — PUT also returns 401",""
"passed","Tue May 05 09:15:22 UTC 2026","Tue May 05 09:15:25 UTC 2026","2293","","POST /api/v1/users/create","","Create user with username at minimum length 3 chars returns 201","","Create user with username at minimum length 3 chars returns 201",""
"passed","Tue May 05 09:16:52 UTC 2026","Tue May 05 09:16:54 UTC 2026","2209","","GET /api/v1/users/get/:id","","Get user with malformed ID returns 404 USER_NOT_FOUND","","Get user with malformed ID returns 404 USER_NOT_FOUND",""
"passed","Tue May 05 09:15:18 UTC 2026","Tue May 05 09:15:20 UTC 2026","2295","","POST /api/v1/users/create","","access_token format matches usr_{timestamp}_{hex} pattern","","access_token format matches usr_{timestamp}_{hex} pattern",""
"passed","Tue May 05 09:15:43 UTC 2026","Tue May 05 09:15:45 UTC 2026","2258","","POST /api/v1/users/create","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Tue May 05 09:20:31 UTC 2026","Tue May 05 09:20:34 UTC 2026","2490","","PUT /api/v1/users/update/:id","","PUT update with invalid email returns 400 VALIDATION_ERROR","","PUT update with invalid email returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 09:18:03 UTC 2026","Tue May 05 09:18:16 UTC 2026","13527","","POST /api/v1/login","","Login with wrong password returns 401 INVALID_CREDENTIALS","","Login with wrong password returns 401 INVALID_CREDENTIALS",""
"passed","Tue May 05 09:20:23 UTC 2026","Tue May 05 09:20:26 UTC 2026","2496","","PUT /api/v1/users/update/:id","","PUT update with no Authorization header returns 401 MISSING_TOKEN","","PUT update with no Authorization header returns 401 MISSING_TOKEN",""
"passed","Tue May 05 09:16:30 UTC 2026","Tue May 05 09:16:32 UTC 2026","2682","","DELETE /api/v1/users/delete/:id","","Delete user with valid token returns 204 and subsequent GET returns 404","","Delete user with valid token returns 204 and subsequent GET returns 404",""
"passed","Tue May 05 09:20:21 UTC 2026","Tue May 05 09:20:23 UTC 2026","2714","","PUT /api/v1/users/update/:id","","PUT update persists changed email in subsequent GET","","PUT update persists changed email in subsequent GET",""
"passed","Tue May 05 09:15:45 UTC 2026","Tue May 05 09:15:48 UTC 2026","2307","","POST /api/v1/users/create","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Tue May 05 09:19:49 UTC 2026","Tue May 05 09:19:49 UTC 2026","209","","POST /api/v1/mail/create","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Tue May 05 09:16:50 UTC 2026","Tue May 05 09:16:52 UTC 2026","2206","","GET /api/v1/users/get/:id","","Get user with malformed ID returns 404 USER_NOT_FOUND","","Get user with malformed ID returns 404 USER_NOT_FOUND",""
"passed","Tue May 05 09:16:11 UTC 2026","Tue May 05 09:16:14 UTC 2026","2543","","POST /api/v1/users/create","","Create user with username longer than 30 chars returns 400 VALIDATION_ERROR","","Create user with username longer than 30 chars returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 09:19:56 UTC 2026","Tue May 05 09:19:56 UTC 2026","212","","GET /api/v1/mail/:token","","Get mailbox with malformed token returns 404 MAILBOX_NOT_FOUND","","Get mailbox with malformed token returns 404 MAILBOX_NOT_FOUND",""
"passed","Tue May 05 09:19:49 UTC 2026","Tue May 05 09:19:49 UTC 2026","203","","POST /api/v1/mail/create","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Tue May 05 09:15:57 UTC 2026","Tue May 05 09:15:59 UTC 2026","2271","","POST /api/v1/users/create","","Create user with valid theme returns 201","","Create user with valid theme returns 201",""
