"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 05 06:45:54 UTC 2026","Tue May 05 06:45:54 UTC 2026","192","","GET /api/v1/mail/:token","","Get mailbox with non-existent token returns 404 MAILBOX_NOT_FOUND","","Get mailbox with non-existent token returns 404 MAILBOX_NOT_FOUND",""
"passed","Tue May 05 06:46:19 UTC 2026","Tue May 05 06:46:21 UTC 2026","2662","","PUT /api/v1/users/update/:id","","PUT update persists changed email in subsequent GET","","PUT update persists changed email in subsequent GET",""
"passed","Tue May 05 06:41:15 UTC 2026","Tue May 05 06:41:17 UTC 2026","2272","","POST /api/v1/users/create","","access_token format matches usr_{timestamp}_{hex} pattern","","access_token format matches usr_{timestamp}_{hex} pattern",""
"passed","Tue May 05 06:45:44 UTC 2026","Tue May 05 06:45:44 UTC 2026","751","","GET /api/v1/mail/:token/messages","","Cross-mailbox message access returns 404 MESSAGE_NOT_FOUND","","Cross-mailbox message access returns 404 MESSAGE_NOT_FOUND",""
"passed","Tue May 05 06:46:14 UTC 2026","Tue May 05 06:46:16 UTC 2026","2631","","PATCH /api/v1/users/patch/:id","","Patch after logout returns 401 INVALID_TOKEN","","Patch after logout returns 401 INVALID_TOKEN",""
"passed","Tue May 05 06:45:56 UTC 2026","Tue May 05 06:45:59 UTC 2026","2176","","OPTIONS /api/v1/users/options","","OPTIONS does not require Authorization header","","OPTIONS does not require Authorization header",""
"passed","Tue May 05 06:42:31 UTC 2026","Tue May 05 06:42:33 UTC 2026","2645","","DELETE /api/v1/users/delete/:id","","Delete user with valid token returns 204 and subsequent GET returns 404","","Delete user with valid token returns 204 and subsequent GET returns 404",""
"passed","Tue May 05 06:46:32 UTC 2026","Tue May 05 06:46:34 UTC 2026","2671","","PUT /api/v1/users/update/:id","","PUT update after logout returns 401 INVALID_TOKEN","","PUT update after logout returns 401 INVALID_TOKEN",""
"passed","Tue May 05 06:44:30 UTC 2026","Tue May 05 06:44:44 UTC 2026","13240","","POST /api/v1/login","","Login with invalid email format returns 400 VALIDATION_ERROR","","Login with invalid email format returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 06:45:50 UTC 2026","Tue May 05 06:45:50 UTC 2026","173","","POST /api/v1/mail/create","","Create mailbox with uppercase in local_part returns 400 INVALID_LOCAL_PART","","Create mailbox with uppercase in local_part returns 400 INVALID_LOCAL_PART",""
"passed","Tue May 05 06:42:24 UTC 2026","Tue May 05 06:42:26 UTC 2026","2272","","POST /api/v1/users/create","","Create user with invalid theme enum returns 400 VALIDATION_ERROR","","Create user with invalid theme enum returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 06:45:50 UTC 2026","Tue May 05 06:45:50 UTC 2026","196","","POST /api/v1/mail/create","","Create mailbox with invalid domain returns 400 INVALID_DOMAIN","","Create mailbox with invalid domain returns 400 INVALID_DOMAIN",""
"passed","Tue May 05 06:45:41 UTC 2026","Tue May 05 06:45:42 UTC 2026","576","","GET /api/v1/mail/:token/messages","","Messages list does not contain html_body field","","Messages list does not contain html_body field",""
"passed","Tue May 05 06:42:38 UTC 2026","Tue May 05 06:42:41 UTC 2026","2435","","DELETE /api/v1/users/delete/:id","","Delete non-existent user with another user token returns 401 INVALID_TOKEN","","Delete non-existent user with another user token returns 401 INVALID_TOKEN",""
"passed","Tue May 05 06:41:56 UTC 2026","Tue May 05 06:41:58 UTC 2026","2291","","POST /api/v1/users/create","","Create user with valid theme returns 201","","Create user with valid theme returns 201",""
"passed","Tue May 05 06:45:36 UTC 2026","Tue May 05 06:45:37 UTC 2026","459","","POST /api/v1/users/logout/:id","","Logout returns 200 with success true message","","Logout returns 200 with success true message",""
"passed","Tue May 05 06:41:12 UTC 2026","Tue May 05 06:41:15 UTC 2026","2319","","POST /api/v1/users/create","","Response body never contains password field","","Response body never contains password field",""
"passed","Tue May 05 06:43:22 UTC 2026","Tue May 05 06:43:36 UTC 2026","13560","","POST /api/v1/login","","Login response contains all required fields","","Login response contains all required fields",""
"passed","Tue May 05 06:46:11 UTC 2026","Tue May 05 06:46:14 UTC 2026","2738","","PATCH /api/v1/users/patch/:id","","Patch with another user token returns 401 INVALID_TOKEN","","Patch with another user token returns 401 INVALID_TOKEN",""
"passed","Tue May 05 06:42:57 UTC 2026","Tue May 05 06:42:57 UTC 2026","203","","GET /api/v1/health","","Health endpoint returns 200 with status ok and timestamp","","Health endpoint returns 200 with status ok and timestamp",""
"passed","Tue May 05 06:41:40 UTC 2026","Tue May 05 06:41:42 UTC 2026","2247","","POST /api/v1/users/create","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Tue May 05 06:41:35 UTC 2026","Tue May 05 06:41:38 UTC 2026","2298","","POST /api/v1/users/create","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Tue May 05 06:45:49 UTC 2026","Tue May 05 06:45:49 UTC 2026","183","","POST /api/v1/mail/create","","Create mailbox with local_part at maximum boundary 30 chars returns 201","","Create mailbox with local_part at maximum boundary 30 chars returns 201",""
"passed","Tue May 05 06:41:17 UTC 2026","Tue May 05 06:41:19 UTC 2026","2301","","POST /api/v1/users/create","","Create user metadata fields are correct on creation","","Create user metadata fields are correct on creation",""
"passed","Tue May 05 06:42:48 UTC 2026","Tue May 05 06:42:51 UTC 2026","2180","","GET /api/v1/users/get/:id","","Get user by non-existent ID returns 404 USER_NOT_FOUND","","Get user by non-existent ID returns 404 USER_NOT_FOUND",""
"passed","Tue May 05 06:45:48 UTC 2026","Tue May 05 06:45:48 UTC 2026","181","","POST /api/v1/mail/create","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Tue May 05 06:45:48 UTC 2026","Tue May 05 06:45:48 UTC 2026","182","","POST /api/v1/mail/create","","Create mailbox with empty body returns 201 with all required fields","","Create mailbox with empty body returns 201 with all required fields",""
"passed","Tue May 05 06:42:53 UTC 2026","Tue May 05 06:42:55 UTC 2026","2177","","GET /api/v1/users/get/:id","","Get user with malformed ID returns 404 USER_NOT_FOUND","","Get user with malformed ID returns 404 USER_NOT_FOUND",""
"passed","Tue May 05 06:42:58 UTC 2026","Tue May 05 06:43:00 UTC 2026","2198","","GET /api/v1/users/list","","Get users list returns 200 with pagination fields","","Get users list returns 200 with pagination fields",""
"passed","Tue May 05 06:46:34 UTC 2026","Tue May 05 06:46:37 UTC 2026","2445","","HEAD /api/v1/users/exists/:id","","HEAD existing user returns 200 with X-User-Exists true","","HEAD existing user returns 200 with X-User-Exists true",""
"passed","Tue May 05 06:41:47 UTC 2026","Tue May 05 06:41:49 UTC 2026","2299","","POST /api/v1/users/create","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Tue May 05 06:45:48 UTC 2026","Tue May 05 06:45:49 UTC 2026","176","","POST /api/v1/mail/create","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Tue May 05 06:44:03 UTC 2026","Tue May 05 06:44:17 UTC 2026","13587","","POST /api/v1/login","","Login with wrong password returns 401 INVALID_CREDENTIALS","","Login with wrong password returns 401 INVALID_CREDENTIALS",""
"passed","Tue May 05 06:45:48 UTC 2026","Tue May 05 06:45:48 UTC 2026","178","","POST /api/v1/mail/create","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Tue May 05 06:45:53 UTC 2026","Tue May 05 06:45:53 UTC 2026","753","","DELETE /api/v1/mail/:token","","Delete mailbox twice — second returns 404 MAILBOX_NOT_FOUND","","Delete mailbox twice — second returns 404 MAILBOX_NOT_FOUND",""
"passed","Tue May 05 06:43:09 UTC 2026","Tue May 05 06:43:22 UTC 2026","13554","","POST /api/v1/login","","Login with valid credentials returns 200 and token","","Login with valid credentials returns 200 and token",""
"passed","Tue May 05 06:42:19 UTC 2026","Tue May 05 06:42:21 UTC 2026","2256","","POST /api/v1/users/create","","Create user with invalid gender enum returns 400 VALIDATION_ERROR","","Create user with invalid gender enum returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 06:46:06 UTC 2026","Tue May 05 06:46:08 UTC 2026","2430","","PATCH /api/v1/users/patch/:id","","Patch with empty body returns 200 with no changes","","Patch with empty body returns 200 with no changes",""
"passed","Tue May 05 06:45:59 UTC 2026","Tue May 05 06:46:01 UTC 2026","2484","","PATCH /api/v1/users/patch/:id","","Partial update firstName returns 200","","Partial update firstName returns 200",""
"passed","Tue May 05 06:41:19 UTC 2026","Tue May 05 06:41:22 UTC 2026","2266","","POST /api/v1/users/create","","Create user with username at minimum length 3 chars returns 201","","Create user with username at minimum length 3 chars returns 201",""
"passed","Tue May 05 06:46:27 UTC 2026","Tue May 05 06:46:29 UTC 2026","2479","","PUT /api/v1/users/update/:id","","PUT update non-existent user with another user token returns 401 INVALID_TOKEN","","PUT update non-existent user with another user token returns 401 INVALID_TOKEN",""
"passed","Tue May 05 06:45:54 UTC 2026","Tue May 05 06:45:56 UTC 2026","2182","","OPTIONS /api/v1/users/options","","OPTIONS returns 204","","OPTIONS returns 204",""
"passed","Tue May 05 06:41:51 UTC 2026","Tue May 05 06:41:56 UTC 2026","4711","","POST /api/v1/users/create","","Create user with valid theme returns 201","","Create user with valid theme returns 201",""
"passed","Tue May 05 06:45:40 UTC 2026","Tue May 05 06:45:41 UTC 2026","684","","POST /api/v1/users/logout/:id","","User can re-login after logout and receives new valid token","","User can re-login after logout and receives new valid token",""
"passed","Tue May 05 06:45:43 UTC 2026","Tue May 05 06:45:43 UTC 2026","539","","GET /api/v1/mail/:token/messages","","Get message by ID returns 200 with full body and html_body","","Get message by ID returns 200 with full body and html_body",""
"passed","Tue May 05 06:42:15 UTC 2026","Tue May 05 06:42:17 UTC 2026","2248","","POST /api/v1/users/create","","Create user missing profile.first_name returns 400 VALIDATION_ERROR","","Create user missing profile.first_name returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 06:45:54 UTC 2026","Tue May 05 06:45:54 UTC 2026","185","","GET /api/v1/mail/:token","","Get mailbox with malformed token returns 404 MAILBOX_NOT_FOUND","","Get mailbox with malformed token returns 404 MAILBOX_NOT_FOUND",""
"passed","Tue May 05 06:45:47 UTC 2026","Tue May 05 06:45:48 UTC 2026","177","","POST /api/v1/mail/:token/send","","Send message to non-existent mailbox returns 404 MAILBOX_NOT_FOUND","","Send message to non-existent mailbox returns 404 MAILBOX_NOT_FOUND",""
"passed","Tue May 05 06:42:51 UTC 2026","Tue May 05 06:42:53 UTC 2026","2180","","GET /api/v1/users/get/:id","","Get user with malformed ID returns 404 USER_NOT_FOUND","","Get user with malformed ID returns 404 USER_NOT_FOUND",""
"passed","Tue May 05 06:42:58 UTC 2026","Tue May 05 06:42:58 UTC 2026","201","","GET /api/v1/health","","Health response echoes provided X-Request-ID header","","Health response echoes provided X-Request-ID header",""
"passed","Tue May 05 06:41:24 UTC 2026","Tue May 05 06:41:26 UTC 2026","2275","","POST /api/v1/users/create","","Create user with empty interests array returns 201","","Create user with empty interests array returns 201",""
"passed","Tue May 05 06:42:43 UTC 2026","Tue May 05 06:42:46 UTC 2026","2658","","DELETE /api/v1/users/delete/:id","","Delete same user twice — second delete returns 404","","Delete same user twice — second delete returns 404",""
"passed","Tue May 05 06:45:48 UTC 2026","Tue May 05 06:45:48 UTC 2026","178","","POST /api/v1/mail/create","","Create mailbox with custom local_part returns 201 with matching email","","Create mailbox with custom local_part returns 201 with matching email",""
"passed","Tue May 05 06:45:43 UTC 2026","Tue May 05 06:45:44 UTC 2026","379","","GET /api/v1/mail/:token/messages","","Get message with non-existent message ID returns 404 MESSAGE_NOT_FOUND","","Get message with non-existent message ID returns 404 MESSAGE_NOT_FOUND",""
"passed","Tue May 05 06:41:42 UTC 2026","Tue May 05 06:41:45 UTC 2026","2270","","POST /api/v1/users/create","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Tue May 05 06:41:08 UTC 2026","Tue May 05 06:41:10 UTC 2026","2275","","POST /api/v1/users/create","","Create user with minimal required fields returns 201 with token","","Create user with minimal required fields returns 201 with token",""
"passed","Tue May 05 06:41:28 UTC 2026","Tue May 05 06:41:31 UTC 2026","2279","","POST /api/v1/users/create","","Create user with valid gender enum returns 201","","Create user with valid gender enum returns 201",""
"passed","Tue May 05 06:45:47 UTC 2026","Tue May 05 06:45:47 UTC 2026","370","","POST /api/v1/mail/:token/send","","Send message missing required field subject returns 400 VALIDATION_ERROR","","Send message missing required field subject returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 06:46:46 UTC 2026","Tue May 05 06:46:48 UTC 2026","2631","","HEAD /api/v1/users/exists/:id","","After delete user exists returns false","","After delete user exists returns false",""
"passed","Tue May 05 06:46:29 UTC 2026","Tue May 05 06:46:32 UTC 2026","2494","","PUT /api/v1/users/update/:id","","PUT update with invalid email returns 400 VALIDATION_ERROR","","PUT update with invalid email returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 06:46:21 UTC 2026","Tue May 05 06:46:24 UTC 2026","2455","","PUT /api/v1/users/update/:id","","PUT update with no Authorization header returns 401 MISSING_TOKEN","","PUT update with no Authorization header returns 401 MISSING_TOKEN",""
"failed","Tue May 05 06:42:28 UTC 2026","Tue May 05 06:42:31 UTC 2026","2292","","POST /api/v1/users/create","","VALIDATION_ERROR response contains error details","","VALIDATION_ERROR response contains error details",""
"passed","Tue May 05 06:45:10 UTC 2026","Tue May 05 06:45:23 UTC 2026","13219","","POST /api/v1/login","","Login error response contains request_id in body","","Login error response contains request_id in body",""
"passed","Tue May 05 06:44:17 UTC 2026","Tue May 05 06:44:30 UTC 2026","13219","","POST /api/v1/login","","Login with non-existent email returns 401 INVALID_CREDENTIALS","","Login with non-existent email returns 401 INVALID_CREDENTIALS",""
"passed","Tue May 05 06:43:50 UTC 2026","Tue May 05 06:44:03 UTC 2026","13759","","POST /api/v1/login","","Login after logout succeeds and issues new token","","Login after logout succeeds and issues new token",""
"passed","Tue May 05 06:45:52 UTC 2026","Tue May 05 06:45:53 UTC 2026","193","","DELETE /api/v1/mail/:token","","Delete non-existent mailbox returns 404 MAILBOX_NOT_FOUND","","Delete non-existent mailbox returns 404 MAILBOX_NOT_FOUND",""
"passed","Tue May 05 06:43:02 UTC 2026","Tue May 05 06:43:04 UTC 2026","2212","","GET /api/v1/users/list","","Get users list with per_page 100 returns 200","","Get users list with per_page 100 returns 200",""
"passed","Tue May 05 06:42:26 UTC 2026","Tue May 05 06:42:28 UTC 2026","2272","","POST /api/v1/users/create","","Create user with bio longer than 500 chars returns 400 VALIDATION_ERROR","","Create user with bio longer than 500 chars returns 400 VALIDATION_ERROR",""
